# lat,lng,id,name,building_type,type,url,page_type
# irschen -- post_offices
46.755554,13.021309,osm_postpartner_9773__tourismusverband_46.7556_13.0213,Postpartner 9773, Tourismusverband,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/irschen/pages/postpartner_9773_tourismusverband_46.7556_13.0213.json,custom
