# lat,lng,id,name,building_type,type
# Matera — restaurants
40.661147,16.612427,osm_enosteria_mataduva_40.6611_16.6124,Enosteria Mataduva,ristorante,ristorante
40.663918,16.609485,osm_al_falco_grillaio_40.6639_16.6095,Al Falco Grillaio,ristorante,ristorante
40.668941,16.580952,osm_il_casino_del_diavolo_40.6689_16.5810,Il casino del diavolo,ristorante,ristorante
40.596791,16.527524,osm_agriturismo_l_assiolo_40.5968_16.5275,Agriturismo L'Assiolo,ristorante,ristorante
40.665425,16.602329,osm_divine_creazioni_40.6654_16.6023,Divine Creazioni,ristorante,ristorante
40.662397,16.610622,osm_la_locanda_del_vicinato_40.6624_16.6106,La Locanda del Vicinato,ristorante,ristorante
40.669744,16.603261,osm_alimenti_doc_40.6697_16.6033,Alimenti Doc,ristorante,ristorante
40.669966,16.608815,osm_stano_40.6700_16.6088,Stano,ristorante,ristorante
40.667245,16.604193,osm_methera_40.6672_16.6042,Methera,ristorante,ristorante
40.666532,16.603984,osm_giro_tondo_pizzeria_40.6665_16.6040,Giro Tondo pizzeria,ristorante,ristorante
40.666344,16.607160,osm_il_terrazzino_40.6663_16.6072,Il Terrazzino,ristorante,ristorante
40.669465,16.609502,osm_lacapagira_40.6695_16.6095,Lacapagira,ristorante,ristorante
40.662032,16.610723,osm_morgan_40.6620_16.6107,Morgan,ristorante,ristorante
40.662263,16.611026,osm_trattoria_del_caveoso_40.6623_16.6110,Trattoria del Caveoso,ristorante,ristorante
40.671214,16.608711,osm__900_restaurant_40.6712_16.6087,'900 Restaurant,ristorante,ristorante
40.668949,16.605534,osm_alle_fornaci_40.6689_16.6055,Alle Fornaci,ristorante,ristorante
40.664158,16.609141,osm_mosto_40.6642_16.6091,Mosto,ristorante,ristorante
40.664071,16.609420,osm_shibuya_40.6641_16.6094,Shibuya,ristorante,ristorante
40.664795,16.609093,osm_basilico_40.6648_16.6091,Basilico,ristorante,ristorante
40.665541,16.609667,osm_da_nonna_lina_40.6655_16.6097,Da Nonna Lina,ristorante,ristorante
40.665575,16.609889,osm_san_biaggio_40.6656_16.6099,san biaggio,ristorante,ristorante
40.667311,16.610346,osm_oi_mar__ristorante_40.6673_16.6103,Oi Marì Ristorante,ristorante,ristorante
40.665145,16.608551,osm_osteria_san_francesco_40.6651_16.6086,Osteria San Francesco,ristorante,ristorante
40.661729,16.610236,osm_dalla_padella_alla_brace_40.6617_16.6102,Dalla Padella alla Brace,ristorante,ristorante
40.665185,16.608433,osm_fior_di_cucuzza_40.6652_16.6084,Fior di Cucuzza,ristorante,ristorante
40.662837,16.609417,osm_ristorante_pizzeria_paolangelo_40.6628_16.6094,Ristorante Pizzeria Paolangelo,ristorante,ristorante
40.665017,16.609369,osm_l_antica_credenza_40.6650_16.6094,L’antica credenza,ristorante,ristorante
40.666386,16.613447,osm_trattoria_i_due_sassi_40.6664_16.6134,Trattoria i Due Sassi,ristorante,ristorante
40.666347,16.608570,osm_cibinium_40.6663_16.6086,Cibinium,ristorante,ristorante
40.665913,16.608741,osm_zio_nini_40.6659_16.6087,Zio Nini,ristorante,ristorante
40.667436,16.607620,osm_osteria_san_giovanni_40.6674_16.6076,Osteria San Giovanni,ristorante,ristorante
40.667531,16.604535,osm_trattoria_lucana_40.6675_16.6045,Trattoria Lucana,ristorante,ristorante
40.662186,16.610928,osm_la_lopa_40.6622_16.6109,La Lopa,ristorante,ristorante
40.668778,16.610981,osm_osteria_al_casale_40.6688_16.6110,Osteria al Casale,ristorante,ristorante
40.667248,16.612822,osm_vitantonio_lombardo_ristorante_40.6672_16.6128,Vitantonio Lombardo Ristorante,ristorante,ristorante
40.643005,16.617331,osm_masseria_fortificata_san_francesco_40.6430_16.6173,Masseria Fortificata San Francesco,ristorante,ristorante
40.669101,16.609582,osm_gi__a_sud_bistrot_nei_sassi_40.6691_16.6096,Giù a Sud Bistrot nei Sassi,ristorante,ristorante
40.669651,16.609452,osm_gi__a_sud___bistrot_nei_sassi___40.6697_16.6095,Giù a Sud - Bistrot nei Sassi -,ristorante,ristorante
40.676555,16.597979,osm_l_angolo_del_sapore_40.6766_16.5980,L'angolo del Sapore,ristorante,ristorante
40.663640,16.609515,osm_alba_lucana_40.6636_16.6095,Alba Lucana,ristorante,ristorante
40.667897,16.608274,osm_fuoco_di_vino___botega_culinaria_40.6679_16.6083,Fuoco di Vino - Botega Culinaria,ristorante,ristorante
