# lat,lng,id,name,building_type,type
# scalea -- gyms
39.814440,15.809844,ov_paintwar_scalea_39.8144_15.8098,Paintwar Scalea,GYM,palestra
39.771336,15.815861,ov_circolo_ippico_la_bruca_39.7713_15.8159,Circolo Ippico La Bruca,GYM,palestra
39.804131,15.798822,ov_impact_training_39.8041_15.7988,Impact Training,GYM,palestra
39.803818,15.793336,ov_palestra_fitness_39.8038_15.7933,Palestra Fitness,GYM,palestra
39.804982,15.794562,ov_asd_body_art_39.8050_15.7946,Asd Body Art,GYM,palestra
39.791424,15.792160,ov_asd_made_in_sub_39.7914_15.7922,ASD Made In Sub,GYM,palestra
39.814391,15.789370,ov_jampiland_a_scalea_39.8144_15.7894,Jampiland a Scalea,GYM,palestra
39.811090,15.792078,ov_ferro_di_cavallo_39.8111_15.7921,Ferro di Cavallo,GYM,palestra
39.810309,15.794450,ov_gymnasium_39.8103_15.7944,Gymnasium,GYM,palestra
39.809089,15.794615,ov_sala_biliardi_la_fenice_39.8091_15.7946,Sala biliardi La FENICE,GYM,palestra
39.826887,15.790622,ov_palestra_okinawa_scalea_39.8269_15.7906,Palestra Okinawa Scalea,GYM,palestra
