# lat,lng,id,name,building_type,type
# oria -- bars_cafes
40.492737,17.643686,ov_the_armour_oria_40.4927_17.6437,The Armour Oria,RESTAURANT,bar_cafe
40.489205,17.643652,ov_rouge_bar_tabacchi_40.4892_17.6437,Rouge Bar-Tabacchi,RESTAURANT,bar_cafe
40.498116,17.645865,ov_bar_caffetteria_rio_nero_40.4981_17.6459,Bar Caffetteria Rio Nero,RESTAURANT,bar_cafe
40.498395,17.643407,ov_caveau_experience_bar_40.4984_17.6434,Caveau Experience Bar,RESTAURANT,bar_cafe
40.497633,17.643550,ov_monkey_oria_40.4976_17.6435,Monkey Oria,RESTAURANT,bar_cafe
40.497106,17.643593,ov_route_66_40.4971_17.6436,Route 66,RESTAURANT,bar_cafe
40.497112,17.643474,ov_vineria_manfredi___retrobottega_40.4971_17.6435,Vineria Manfredi & Retrobottega,RESTAURANT,bar_cafe
40.497157,17.643502,ov_piazza_manfredi_40.4972_17.6435,Piazza Manfredi,RESTAURANT,bar_cafe
40.497252,17.643538,ov_caffe_sedile_40.4973_17.6435,Caffe Sedile,RESTAURANT,bar_cafe
40.497183,17.643361,ov_bar_sedile_40.4972_17.6434,Bar Sedile,RESTAURANT,bar_cafe
40.496738,17.643496,ov_antica_drogheria_40.4967_17.6435,Antica drogheria,RESTAURANT,bar_cafe
40.496752,17.644228,ov_lorch_bar_40.4968_17.6442,Lorch Bar,RESTAURANT,bar_cafe
40.496256,17.645107,ov_kiccoo_leccese_40.4963_17.6451,Kiccoo Leccese,RESTAURANT,bar_cafe
40.493830,17.643830,ov_re_fede_bar_40.4938_17.6438,Re Fede bar,RESTAURANT,bar_cafe
40.500945,17.640229,ov_dverso_40.5009_17.6402,Dverso,RESTAURANT,bar_cafe
40.499906,17.642996,ov_mon_petit_zanzibar_40.4999_17.6430,Mon Petit Zanzibar,RESTAURANT,bar_cafe
40.501746,17.641922,ov_il_piacere_40.5017_17.6419,Il Piacere,RESTAURANT,bar_cafe
40.501614,17.641365,ov_cafe_kenya_40.5016_17.6414,Cafe Kenya,RESTAURANT,bar_cafe
40.502127,17.646523,ov_birrificio_artigianale_federico_ii_40.5021_17.6465,Birrificio Artigianale Federico II,RESTAURANT,bar_cafe
40.503838,17.648074,ov_black_and_white_40.5038_17.6481,Black and White,RESTAURANT,bar_cafe
40.503380,17.639950,ov_glamour_caff__40.5034_17.6399,Glamour Caffè,RESTAURANT,bar_cafe
40.505274,17.651045,ov_colorado_cafe_40.5053_17.6510,Colorado Cafe,RESTAURANT,bar_cafe
40.505875,17.651723,ov_made_cerveceria_40.5059_17.6517,Made Cerveceria,RESTAURANT,bar_cafe
40.490492,17.652825,osm_blue_bar_40.4905_17.6528,Blue bar,bar_cafe,bar_cafe
40.498451,17.643367,osm_caveau_bar_40.4985_17.6434,Caveau Bar,bar_cafe,bar_cafe
