# lat,lng,id,name,building_type,type,url,page_type
# sankt_lorenzen_im_lesachtal -- post_offices
46.701920,12.784800,osm_postpartner_9654__adeg_guggenberger_46.7019_12.7848,Postpartner 9654, ADEG Guggenberger,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/sankt_lorenzen_im_lesachtal/pages/postpartner_9654_adeg_guggenberger_46.7019_12.7848.json,custom
