# lat,lng,id,name,building_type,type,url,page_type
# ledenitzen -- post_offices
46.564288,13.968698,osm_postpartner_9581__lebenshilfe_k_rnten_46.5643_13.9687,Postpartner 9581, Lebenshilfe Kärnten,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/friuli_vg/ledenitzen/pages/postpartner_9581_lebenshilfe_krnten_46.5643_13.9687.json,custom
