# lat,lng,id,name,building_type,type
# Castrovillari — restaurants
39.814865,16.200138,osm_il_cavaliere_39.8149_16.2001,Il Cavaliere,ristorante,ristorante
39.809004,16.208632,osm_osteria_torre_infame_39.8090_16.2086,Osteria Torre Infame,ristorante,ristorante
39.808600,16.208580,osm_il_teatro_dei_sapori_39.8086_16.2086,Il Teatro dei Sapori,ristorante,ristorante
39.825231,16.213358,osm_da_filomena_39.8252_16.2134,Da Filomena,ristorante,ristorante
39.820219,16.208353,osm_mordi_e_fuggi_39.8202_16.2084,Mordi e Fuggi,ristorante,ristorante
39.823113,16.205133,osm_benvenuti_in_pizzeria_39.8231_16.2051,Benvenuti in Pizzeria,ristorante,ristorante
39.821199,16.208459,osm_l__antico_torchio_39.8212_16.2085,L' Antico Torchio,ristorante,ristorante
39.820837,16.208206,osm_pomodoro_fresco_39.8208_16.2082,Pomodoro Fresco,ristorante,ristorante
39.820687,16.195638,osm_punto_pizza_39.8207_16.1956,Punto Pizza,ristorante,ristorante
39.811770,16.202147,osm_benvenuti_al_sud_39.8118_16.2021,Benvenuti al Sud,ristorante,ristorante
39.817480,16.212386,osm_caf__e_restaurant_39.8175_16.2124,Cafè e Restaurant,ristorante,ristorante
39.816934,16.202690,osm_rosticceria_sicily_39.8169_16.2027,Rosticceria Sicily,ristorante,ristorante
39.817715,16.214836,osm_eat___drink_izzo_bar_pizzeria_tavola_cal_39.8177_16.2148,Eat & Drink Izzo Bar Pizzeria Tavola calda,ristorante,ristorante
39.814013,16.200787,osm_kebabberia__take_away_39.8140_16.2008,Kebabberia -Take Away,ristorante,ristorante
39.814752,16.206802,osm_kebab_pak_doner_39.8148_16.2068,Kebab Pak Doner,ristorante,ristorante
39.810378,16.205819,osm_strapizzami_39.8104_16.2058,Strapizzami,ristorante,ristorante
39.816928,16.207059,osm_la_paiza_39.8169_16.2071,La Paiza,ristorante,ristorante
39.824245,16.202863,osm_pizzeria_la_favola_39.8242_16.2029,Pizzeria La Favola,ristorante,ristorante
39.824817,16.212489,osm_trattoria_napoletana_39.8248_16.2125,Trattoria Napoletana,ristorante,ristorante
39.823244,16.211357,osm_bella_mbriana_39.8232_16.2114,Bella Mbriana,ristorante,ristorante
39.819521,16.196066,osm_il_portico_39.8195_16.1961,Il Portico,ristorante,ristorante
