# lat,lng,id,name,building_type,type,url,page_type
# Tignes le Lac -- Tutti
45.471736,6.914674,osm_l_arti__restaurant_de_montagne_45.4717_6.9147,L'ARTI, Restaurant de Montagne,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/piemonte/tignes_le_lac/pages/larti_restaurant_de_montagne_45.4717_6.9147.json,custom
