# lat,lng,id,name,building_type,type,url,page_type
# firenze -- post_offices.csv
43.793846,11.218302,osm_ufficio_postale_firenze_26_43.7938_11.2183,Ufficio Postale
Firenze 26,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/ufficio_postale_firenze_26_43.7938_11.2183.json,custom
43.779768,11.259556,osm_poste_italiane_43.7798_11.2596,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/poste_italiane_43.7798_11.2596.json,custom
43.782138,11.289757,osm_poste_italiane_43.7821_11.2898,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/poste_italiane_43.7821_11.2898.json,custom
43.757135,11.289319,osm_firenze_37_43.7571_11.2893,Firenze 37,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/firenze_37_43.7571_11.2893.json,custom
43.793929,11.230097,osm_poste_italiane_43.7939_11.2301,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/poste_italiane_43.7939_11.2301.json,custom
43.767401,11.251455,osm_poste_italiane_43.7674_11.2515,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/poste_italiane_43.7674_11.2515.json,custom
43.797919,11.234609,osm_firenze_22_43.7979_11.2346,Firenze 22,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/firenze_22_43.7979_11.2346.json,custom
43.797048,11.243958,osm_ufficio_postale_firenze_29_43.7970_11.2440,Ufficio Postale Firenze 29,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/ufficio_postale_firenze_29_43.7970_11.2440.json,custom
43.770867,11.241144,osm_ufficio_postale_poste_italiane_43.7709_11.2411,Ufficio Postale Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/ufficio_postale_poste_italiane_43.7709_11.2411.json,custom
43.797982,11.207939,osm_poste_italiane_43.7980_11.2079,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/poste_italiane_43.7980_11.2079.json,custom
42.814067,10.422789,osm_poste_italiane_42.8141_10.4228,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/firenze/pages/poste_italiane_42.8141_10.4228.json,custom
