# lat,lng,id,name,building_type,type,url,page_type
# Tramutola -- Tutti
40.349802,15.809984,ov_centro_tavolaro_s_r_l__40.3498_15.8100,Centro Tavolaro S.R.L.,HOSPITAL,hospital,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/tramutola/pages/centro_tavolaro_srl_40.3498_15.8100.json,custom
40.316822,15.788672,ov_levat__o_sfizio_40.3168_15.7887,Levat' o sfizio,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/tramutola/pages/levat_o_sfizio_40.3168_15.7887.json,custom
40.356603,15.827008,ov_mangiamivilladagri_40.3566_15.8270,mangiamivilladagri,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/tramutola/pages/mangiamivilladagri_40.3566_15.8270.json,custom
40.316659,15.788866,ov_bar_arturo_di_todisco_elena_40.3167_15.7889,Bar Arturo Di Todisco Elena,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/tramutola/pages/bar_arturo_di_todisco_elena_40.3167_15.7889.json,custom
40.542010,15.564320,ov_bar_san_vito_40.5420_15.5643,Bar San Vito,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/basilicata/tramutola/pages/bar_san_vito_40.5420_15.5643.json,custom
