# lat,lng,id,name,building_type,type
# bisaccia -- bars_cafes
41.007404,15.360283,ov_vizi_e_sfizi_41.0074_15.3603,Vizi e sfizi,RESTAURANT,bar_cafe
41.005329,15.360776,ov_joppy_caff__41.0053_15.3608,JoPpy caffé,RESTAURANT,bar_cafe
41.006291,15.358914,ov_friaus_pub_41.0063_15.3589,Friaus Pub,RESTAURANT,bar_cafe
41.006445,15.359621,ov_bombay_bar_41.0064_15.3596,Bombay Bar,RESTAURANT,bar_cafe
41.007101,15.357924,ov_bar_planet_41.0071_15.3579,Bar Planet,RESTAURANT,bar_cafe
41.007700,15.358155,ov_snack_bar_sant_antonio_41.0077_15.3582,Snack Bar Sant'Antonio,RESTAURANT,bar_cafe
41.008312,15.375395,ov_blackout_bar_2_0_41.0083_15.3754,Blackout bar 2.0,RESTAURANT,bar_cafe
41.011192,15.374977,ov_caradonna_antonietta_41.0112_15.3750,Caradonna Antonietta,RESTAURANT,bar_cafe
41.016451,15.374946,ov_essential_lounge_bar_41.0165_15.3749,Essential Lounge Bar,RESTAURANT,bar_cafe
41.015428,15.375026,ov_bar_solazzo_41.0154_15.3750,Bar Solazzo,RESTAURANT,bar_cafe
41.014100,15.374895,ov_scottish_bar_41.0141_15.3749,Scottish Bar,RESTAURANT,bar_cafe
41.017345,15.374714,ov_bar_al_convento_41.0173_15.3747,Bar Al Convento,RESTAURANT,bar_cafe
41.017251,15.374911,ov_il_rubino_american_bar_41.0173_15.3749,Il Rubino American Bar,RESTAURANT,bar_cafe
41.020213,15.354477,ov_agip_bar_41.0202_15.3545,Agip Bar,RESTAURANT,bar_cafe
