# lat,lng,id,name,building_type,type,url,page_type
# puch -- post_offices
46.664540,13.767307,osm_postpartner_9722__greifs_landcafe_46.6645_13.7673,Postpartner 9722, Greifs LandCafe,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/friuli_vg/puch/pages/postpartner_9722_greifs_landcafe_46.6645_13.7673.json,custom
