# lat,lng,citta,slug,ospedali,ristoranti,bar_cafe,palestre,monumenti
45.483620,11.534027,Arcugnano,arcugnano,0,32,10,4,1
45.880353,12.045890,Arfanta,arfanta,0,1,0,0,0
44.939447,12.176993,Ariano nel Polesine,ariano_nel_polesine,0,12,5,0,1
45.271270,11.718155,Arquà Petrarca,arqu_petrarca,0,22,10,1,3
45.017675,11.737567,Arquà Polesine,arqu_polesine,0,6,1,0,1
45.265950,11.736470,Arqua Petrarca,arqua_petrarca,0,0,1,0,0
45.216321,11.931502,Arre,arre,0,6,4,1,1
45.981078,11.748167,Arsiè,arsi,0,10,6,0,0
45.818542,11.337068,Arsiero,arsiero,0,12,4,0,0
45.273525,12.028539,Arzerello,arzerello,0,2,1,0,0
45.274098,12.052939,Arzergrande,arzergrande,0,8,2,0,0
45.519541,11.339208,Arzignano,arzignano,3,50,44,9,2
45.970810,11.412922,Asiafo,asiafo,0,1,0,0,0
45.872986,11.511935,Asiago,asiago,4,61,33,9,7
45.304476,11.446102,Asigliano Veneto,asigliano_veneto,0,1,0,0,0
45.802348,11.910240,Asilo,asilo,0,1,0,0,0
45.793147,11.912388,Asolo,asolo,3,44,22,9,7
45.726643,10.781175,Assenza di Brenzone,assenza_di_brenzone,0,6,1,0,0
46.789838,12.641666,Assling,assling,0,4,1,1,0
46.564253,12.413468,Auronzo,auronzo,0,0,1,0,0
46.534873,12.362627,Auronzo di Cadore,auronzo_di_cadore,3,39,14,6,0
45.448530,11.844781,autostradale,autostradale,0,1,0,0,0
45.546468,11.045590,Azzago,azzago,0,0,1,0,0
45.563809,11.193854,Badia Calavena,badia_calavena,0,10,4,1,0
45.093586,11.493022,Badia Polesine,badia_polesine,2,23,21,7,2
45.634731,12.083182,Badoere,badoere,0,0,1,0,0
45.185417,11.893268,Bagnoli di Sopra,bagnoli_di_sopra,0,5,4,1,0
45.007192,11.500895,Bagnolo di Po,bagnolo_di_po,0,3,3,1,0
45.454556,12.072522,Ballò,ball,0,3,2,0,0
45.250703,11.676018,Baone,baone,0,15,2,0,0
45.404302,11.562032,Barbarano Mossano,barbarano_mossano,0,11,5,3,1
45.408277,11.536924,Barbarano Vicentino,barbarano_vicentino,0,2,0,1,0
45.107812,11.706732,Barbona,barbona,0,1,0,0,0
45.544508,10.724307,Bardolino,bardolino,0,122,54,8,5
45.559583,10.714702,Bardolino (VR),bardolino_vr,0,0,3,0,0
45.788564,11.694084,Bassano,bassano,0,0,1,0,0
45.761830,11.727856,Bassano del Grappa,bassano_del_grappa,4,165,122,34,15
45.452763,10.891492,Bassone,bassone,0,1,0,0,0
45.291380,11.783802,Battaglia Terme,battaglia_terme,0,5,6,2,2
45.380241,11.213221,Belfiore,belfiore,0,4,4,2,0
46.142954,12.216218,Belluno,belluno,8,92,75,34,7
45.685476,10.898694,Belluno Veronese,belluno_veronese,0,1,0,0,0
45.684785,11.771840,Belvedere,belvedere,0,1,0,0,0
45.062917,11.254055,Bergantino,bergantino,0,5,5,1,2
45.658894,13.060707,Bevazzana,bevazzana,0,1,0,0,0
45.133155,11.945002,Beverare,beverare,0,0,1,0,0
45.649236,12.354608,Biancade,biancade,0,1,0,0,0
45.637212,13.053789,Bibione,bibione,0,18,14,0,0
45.632669,13.015229,Bibione Pineda,bibione_pineda,0,6,0,0,0
45.627450,12.984221,Bibione Pineda VE,bibione_pineda_ve,0,1,0,0,0
45.114820,11.787332,Boara Pisani,boara_pisani,0,10,5,2,0
45.594512,11.208863,Bolca di Vestenanova,bolca_di_vestenanova,0,2,0,0,0
45.591821,11.615434,Bolzano Vicentino,bolzano_vicentino,0,12,15,4,1
45.243259,11.289413,Bonavigo,bonavigo,0,2,1,0,0
45.460797,12.148961,Borbiago,borbiago,0,1,0,0,0
46.435128,12.222563,Borca di Cadore,borca_di_cadore,0,5,2,0,0
46.053386,12.081607,Borgo Valbelluna,borgo_valbelluna,1,29,27,9,1
45.224944,11.537418,Borgo Veneto,borgo_veneto,0,12,9,5,0
45.538122,11.964462,Borgoricco,borgoricco,0,23,14,6,1
45.818097,11.786595,Borso del Grappa,borso_del_grappa,0,21,7,9,1
45.005040,11.772669,Bosaro,bosaro,0,6,3,0,0
45.211994,11.361748,Boschi Sant'Anna,boschi_santanna,0,3,3,0,0
45.640928,11.044955,Bosco Chiesanuova,bosco_chiesanuova,0,31,12,1,1
46.427825,11.953886,Bosco Verde,bosco_verde,0,1,0,0,0
45.269108,11.939264,Bovolenta,bovolenta,0,8,6,4,0
45.261935,11.113786,Bovolone,bovolone,1,28,22,21,0
45.722554,12.354520,Breda di Piave,breda_di_piave,0,8,9,2,0
45.702062,11.571586,Breganze,breganze,0,28,10,3,2
45.470198,11.446234,Brendola,brendola,2,15,6,6,1
45.668990,10.894566,Brentino Belluno,brentino_belluno,0,12,1,0,0
45.504342,11.282953,Brenton,brenton,0,1,0,0,0
45.705291,10.766509,Brenzone sul Garda,brenzone_sul_garda,0,29,14,11,1
45.635168,11.629540,Bressanvido,bressanvido,0,7,4,1,0
45.589053,11.364461,Brogliano,brogliano,0,3,4,1,0
45.451408,11.283071,Brognoligo,brognoligo,0,0,1,0,0
45.300214,11.991683,Brugine,brugine,0,9,11,4,0
45.427610,11.955070,Busa di Vigonza,busa_di_vigonza,0,1,0,0,0
45.465693,10.853328,Bussolengo,bussolengo,3,78,40,26,3
45.348793,11.005635,Buttapietra,buttapietra,0,8,7,5,0
45.116200,12.139575,Ca' Briani,ca_briani,0,1,0,0,0
45.520271,12.357116,Ca' Noghera (Ve),ca_noghera_ve,0,1,0,0,0
45.437554,12.438020,Ca' Savio,ca_savio,0,0,1,0,0
44.948756,12.325752,Ca' Tiepolo,ca_tiepolo,0,1,0,0,0
45.454120,11.905992,Cadoneghe,cadoneghe,0,23,12,14,0
45.784123,11.997778,Caerano di San Marco,caerano_di_san_marco,0,13,14,2,0
45.786920,11.994396,CAERANO San MARCO,caerano_san_marco,0,1,0,0,0
45.782489,11.433450,Cagollo del Cengio,cagollo_del_cengio,0,1,0,0,0
46.444704,12.382284,Calalzo di Cadore,calalzo_di_cadore,0,8,5,0,0
45.413191,11.170059,Caldiero,caldiero,0,20,7,2,0
45.609282,11.510995,Caldogno,caldogno,0,21,12,3,0
45.521588,10.751702,Calmasino,calmasino,0,1,0,0,0
45.479550,12.030008,Caltana,caltana,0,1,0,0,0
44.993930,11.363377,Calto,calto,0,0,3,0,0
45.779093,11.459870,Caltrano,caltrano,0,7,7,2,0
45.395546,10.885690,Caluri,caluri,0,2,0,0,0
45.766940,11.509510,Calvene,calvene,0,2,3,1,0
45.649078,11.698122,Camazzole,camazzole,0,1,0,0,0
45.521567,11.705464,Camisano Vicentino,camisano_vicentino,1,16,15,8,0
45.354446,12.109668,Campagna Lupia,campagna_lupia,0,13,5,4,2
45.335742,11.538071,Campiglia dei Berici,campiglia_dei_berici,0,4,0,1,0
45.544321,11.802335,Campo San Martino,campo_san_martino,0,12,10,6,1
45.661731,11.177412,Campodalbero,campodalbero,0,1,0,0,0
45.496422,11.917545,Campodarsego,campodarsego,0,20,17,9,0
45.497572,11.747053,Campodoro,campodoro,0,5,2,2,0
45.623128,11.159366,Campofontana,campofontana,0,1,0,0,0
45.336263,12.056199,Campolongo Maggiore,campolongo_maggiore,0,16,12,6,1
45.383362,12.082203,Camponogara,camponogara,1,20,8,6,0
45.914274,11.418268,Camporovere,camporovere,0,2,0,0,0
45.564288,11.935720,Camposampiero,camposampiero,4,27,21,7,2
46.358847,11.911826,Canale d'Agordo,canale_dagordo,0,7,4,1,4
44.931483,11.689864,Canaro,canaro,0,6,3,0,2
45.037693,11.504268,Canda,canda,0,2,0,0,0
45.219820,11.991578,Candiana,candiana,0,3,2,0,0
46.589102,12.514055,Candide,candide,0,1,0,0,0
45.597252,12.867810,Caorle,caorle,1,204,77,16,6
45.576743,12.828736,Caorle Lido Altanea,caorle_lido_altanea,0,0,2,0,0
45.576808,12.550770,Caposile,caposile,0,0,1,0,0
45.972224,12.348294,Cappella Maggiore,cappella_maggiore,0,7,3,2,0
45.570752,12.060878,Cappelletta,cappelletta,0,2,0,0,0
45.612108,10.806114,Caprino Veronese,caprino_veronese,2,32,12,8,0
45.362068,11.638512,Carbonara,carbonara,0,0,1,0,0
45.697801,12.291775,Carbonera,carbonera,0,18,14,5,3
45.190700,11.615982,Carceri,carceri,0,1,0,0,0
45.631811,11.703483,Carmignano di Brenta,carmignano_di_brenta,1,10,5,4,1
45.284180,11.843770,Carrara San Giorgio,carrara_san_giorgio,0,1,0,0,0
45.712118,11.698300,Cartigliano,cartigliano,0,5,8,2,0
45.295363,11.859466,Cartura,cartura,0,8,3,1,0
45.190551,11.466669,Casale di Scodosia,casale_di_scodosia,0,7,3,4,0
45.602580,12.315498,Casale sul Sile,casale_sul_sile,0,25,11,5,0
45.167109,11.194663,Casaleone,casaleone,0,9,6,1,0
45.316028,11.911967,Casalserugo,casalserugo,0,9,6,8,0
45.414674,11.812926,Caselle di Selvazzano,caselle_di_selvazzano,0,0,1,0,0
45.630862,12.256650,Casier,casier,0,21,11,11,0
45.755878,11.766249,Cassola,cassola,0,25,24,17,0
45.734636,10.789924,Cassone,cassone,0,0,1,0,0
45.454269,11.901012,Castagnara,castagnara,0,0,2,0,0
45.115350,11.411490,Castagnaro,castagnaro,0,4,2,1,0
45.438689,11.607689,Castegnero,castegnero,0,5,2,4,0
45.359879,10.947668,Castel d'Azzano,castel_dazzano,0,22,11,6,1
45.122893,11.453674,Castelbaldo,castelbaldo,0,3,4,0,0
45.463418,11.238173,Castelcerino,castelcerino,0,1,0,0,0
45.830943,11.887122,Castelcucco,castelcucco,3,5,2,0,0
45.673968,11.932279,Castelfranco Veneto,castelfranco_veneto,5,101,82,41,2
45.585363,11.394921,Castelgomberto,castelgomberto,0,19,13,3,1
44.998218,11.647206,Castelguglielmo,castelguglielmo,0,2,5,0,0
45.687137,10.750117,Castelletto di Brenzone,castelletto_di_brenzone,0,6,3,0,0
45.693162,11.880737,Castello di Godego,castello_di_godego,0,13,17,5,1
45.017905,11.314712,Castelmassa,castelmassa,1,7,6,0,0
45.037767,11.295863,Castelnovo Bariano,castelnovo_bariano,0,3,0,1,1
45.440245,10.742959,Castelnuovo del Garda,castelnuovo_del_garda,0,49,19,9,2
46.003198,11.838892,Caupo,caupo,0,0,1,0,0
45.534451,10.775733,Cavaion Veronese,cavaion_veronese,0,22,11,3,1
45.461037,12.498334,Cavallino-Treporti,cavallino-treporti,0,113,45,8,2
45.487381,12.537980,Cavallino - Treporti,cavallino_-_treporti,0,2,0,0,0
45.134897,12.094393,Cavarzere,cavarzere,2,12,25,4,0
45.867751,11.902595,Cavaso del Tomba,cavaso_del_tomba,0,11,2,2,0
45.438526,12.074599,Cazzago,cazzago,0,1,2,0,0
45.488631,11.209894,Cazzano di Tramigna,cazzano_di_tramigna,0,7,2,0,0
45.688332,12.639924,Ceggia,ceggia,0,16,8,2,0
45.483628,11.180215,Cellore VR,cellore_vr,0,1,0,0,0
46.349805,11.968514,Cencenighe Agordino,cencenighe_agordino,0,4,4,0,0
45.017191,11.374321,Ceneselli,ceneselli,0,3,3,1,0
45.194747,11.211763,Cerea,cerea,1,41,20,11,2
45.614123,11.372393,Cereda,cereda,0,1,0,0,0
45.622181,10.973132,Ceredo,ceredo,0,1,0,0,0
45.048439,11.895675,Ceregnano,ceregnano,0,7,3,4,0
45.573380,11.040921,Cerro Veronese,cerro_veronese,0,4,3,1,0
45.399857,11.697526,Cervarese Santa Croce,cervarese_santa_croce,1,12,4,7,2
46.061240,11.973455,Cesiomaggiore,cesiomaggiore,0,13,7,1,4
45.715159,12.569022,Cessalto,cessalto,0,8,3,0,0
45.839433,11.455971,Cesuna,cesuna,0,3,3,0,0
45.543946,11.284838,Chiampo,chiampo,1,20,20,5,4
45.729657,12.571045,Chiarano,chiarano,0,9,4,1,0
46.168766,12.405428,Chies d'Alpago,chies_dalpago,0,6,1,0,0
45.208382,12.286804,Chioggia,chioggia,5,211,124,32,7
45.485042,12.191453,Chirignago,chirignago,0,3,0,0,0
45.762047,11.461235,Chiuppano,chiuppano,0,5,7,2,1
46.388743,12.284692,Cibiana di Cadore,cibiana_di_cadore,0,2,2,0,0
45.782847,12.357353,Cimadolmo,cimadolmo,0,15,5,5,0
45.824437,12.783740,Cinto Caomaggiore,cinto_caomaggiore,0,7,6,3,0
45.291602,11.673987,Cinto Euganeo,cinto_euganeo,0,19,5,1,1
45.530301,10.726769,Cisano,cisano,0,1,2,0,0
45.972768,12.160518,Cison di Valmarino,cison_di_valmarino,0,20,6,2,2
45.650813,11.781562,Cittadella,cittadella,9,62,47,17,3
45.253446,12.127261,Codevigo,codevigo,0,16,5,0,0
46.275858,12.310352,Codissago,codissago,0,1,0,0,0
45.867722,12.419041,Codognè,codogn,0,10,7,3,1
45.799384,11.431787,Cogollo del Cengio,cogollo_del_cengio,0,8,7,0,1
45.723655,11.610637,Colceresa,colceresa,0,13,5,1,0
46.534787,12.102264,Colfiere,colfiere,0,1,0,0,0
45.883079,12.217522,Collalto,collalto,0,1,0,0,0
46.459932,12.025557,Colle Santa Lucia,colle_santa_lucia,0,4,2,0,0
45.940374,12.341566,Colle Umberto,colle_umberto,0,7,9,7,2
45.310274,11.384907,Cologna Veneta,cologna_veneta,2,16,9,3,2
45.420632,11.178037,Colognola ai Colli,colognola_ai_colli,1,16,11,3,0
45.921871,12.076320,Combai,combai,0,1,0,0,0
45.930195,12.071397,Combài,combi,0,1,2,0,0
46.597239,12.488444,Comelico Superiore,comelico_superiore,0,8,3,2,2
45.187603,12.014205,Cona,cona,0,9,2,3,0
45.210522,11.139760,Concamarise,concamarise,0,3,2,1,0
45.753454,12.839976,Concordia Sagittaria,concordia_sagittaria,0,19,12,4,2
45.885942,12.296553,Conegliano,conegliano,10,106,89,40,11
45.229399,11.875130,Conselve,conselve,3,24,24,8,0
45.002311,12.092981,Corbola,corbola,0,4,4,0,0
45.951572,12.407191,Cordignano,cordignano,1,11,6,3,2
45.612720,11.343136,Cornedo Vicentino,cornedo_vicentino,1,27,18,10,0
45.822850,12.010084,Cornuda,cornuda,0,26,19,4,3
45.536046,12.722280,Correlazzo,correlazzo,0,1,0,0,0
45.218514,12.098020,Correzzola,correzzola,0,12,6,2,0
45.597854,10.956378,Corrubbio,corrubbio,0,1,0,0,0
45.604001,10.985552,Corso,corso,0,1,0,0,0
46.536964,12.137314,Cortina d' Ampezzo,cortina_d_ampezzo,0,0,0,0,1
46.539957,12.129129,Cortina d'Ampezzo,cortina_dampezzo,1,97,31,24,7
45.049090,11.697589,Costa di Rovigo,costa_di_rovigo,0,7,0,1,1
45.587853,11.492153,Costabissara,costabissara,0,23,7,7,1
45.449404,11.301050,Costalunga,costalunga,0,1,1,0,0
45.587084,10.738632,Costermano sul Garda,costermano_sul_garda,0,32,11,7,0
45.963971,12.273031,Cozzuolo Vittorio Veneto,cozzuolo_vittorio_veneto,0,1,0,0,0
45.530660,11.481676,Creazzo,creazzo,0,27,19,12,0
45.627303,11.212500,Crespadoro,crespadoro,0,8,4,0,0
44.988188,11.826356,Crespino,crespino,0,5,3,0,2
45.825762,12.039097,Crocetta del Montello,crocetta_del_montello,0,17,12,7,2
45.521175,11.831935,Curtarolo,curtarolo,0,10,8,4,0
45.377649,10.800311,Custoza,custoza,0,4,0,0,0
46.567082,12.520362,Danta di Cadore,danta_di_cadore,0,0,0,0,1
45.571379,10.836050,Dolcè,dolc,0,9,4,1,0
45.423058,12.079567,Dolo,dolo,5,46,26,15,2
46.452826,12.398471,Domegge di Cadore,domegge_di_cadore,0,7,3,2,0
45.393803,10.912173,Dossobuono,dossobuono,0,10,8,0,0
45.631544,12.256712,Dosson,dosson,0,2,0,0,0
45.702657,12.359515,Dosson Di Casier Treviso,dosson_di_casier_treviso,0,0,0,1,0
45.307478,11.821053,Due Carrare,due_carrare,0,17,12,5,2
45.633743,11.561532,Dueville,dueville,0,34,17,9,1
45.632745,11.190751,Durlo,durlo,0,2,0,0,0
45.940590,11.704797,Enego,enego,0,7,11,0,1
45.576067,12.718566,Eraclea,eraclea,0,46,26,4,0
45.545854,12.761752,Eraclea Mare,eraclea_mare,0,0,2,0,0
45.238820,10.968554,Erbè,erb,0,3,4,1,0
45.646926,10.994337,Erbezzo,erbezzo,0,14,5,0,0
45.224673,11.659944,Este,este,0,78,67,17,3
46.343188,11.857853,Falcade,falcade,0,15,13,5,2
45.730341,11.559330,Fara Vicentino,fara_vicentino,0,15,2,3,0
46.109492,12.360768,Farra d'Alpago,farra_dalpago,0,3,0,0,0
45.903697,12.123609,Farra di Soligo,farra_di_soligo,1,30,13,2,1
45.514233,12.282901,Favaro Veneto,favaro_veneto,0,1,0,0,0
46.093799,12.303959,Faverghera,faverghera,0,1,0,0,0
46.020338,11.905310,Feltre,feltre,5,64,67,15,7
45.657849,10.865492,Ferrara di Monte Baldo,ferrara_di_monte_baldo,0,8,1,1,0
44.951388,11.434706,Ficarolo,ficarolo,0,3,3,1,0
45.417439,12.032445,Fiesso d'Artico,fiesso_dartico,1,16,9,6,0
44.958640,11.605042,Fiesso Umbertiano,fiesso_umbertiano,1,3,7,1,0
45.934144,12.128802,Follina,follina,0,23,7,4,1
45.832158,12.459652,Fontanelle,fontanelle,0,6,4,4,0
45.635243,11.753748,Fontaniva,fontaniva,0,15,8,4,0
45.787461,11.871870,Fonte,fonte,0,10,8,2,0
46.011118,11.807424,Fonzaso,fonzaso,0,9,7,0,0
46.333355,12.196357,Forno di Zoldo,forno_di_zoldo,0,1,0,1,0
45.385190,12.047050,Fossò,foss,0,13,11,2,0
45.644363,12.517778,Fossalta di Piave,fossalta_di_piave,0,10,4,0,0
45.779929,12.913359,Fossalta di Portogruaro,fossalta_di_portogruaro,0,14,10,7,1
45.736005,12.549632,Fossalta Maggiore,fossalta_maggiore,0,1,0,0,0
45.646300,10.937276,Fosse,fosse,0,1,0,0,0
45.903032,11.615445,Foza,foza,0,4,0,1,2
44.980112,11.699558,Frassinelle Polesine,frassinelle_polesine,0,2,2,0,0
45.029310,11.643898,Fratta Polesine,fratta_polesine,0,7,4,0,1
46.016645,12.351462,Fregona,fregona,0,11,3,2,1
45.677225,11.681651,Friola,friola,0,0,1,0,0
45.569061,10.891124,Fumane,fumane,0,18,7,5,1
45.420277,12.256540,Fusina,fusina,0,1,1,0,0
45.551910,12.316217,Gaggio,gaggio,0,0,1,0,0
45.887051,12.492070,Gaiarine,gaiarine,1,10,8,2,2
44.955838,11.530679,Gaiba,gaiba,0,5,1,0,0
45.668045,11.820299,Galliera Veneta,galliera_veneta,0,15,9,3,0
45.895714,11.553011,Gallio,gallio,0,15,11,2,1
45.305269,11.728397,Galzignano Terme,galzignano_terme,0,14,5,1,3
45.450978,11.343151,Gambellara,gambellara,0,6,3,0,1
45.588795,11.438804,Gambugliano,gambugliano,0,1,0,0,0
45.614100,10.797323,Gaon,gaon,0,1,0,0,0
45.576161,10.709314,Garda,garda,3,67,40,1,1
45.563752,12.196095,Gardigiano,gardigiano,0,0,1,0,0
45.035412,11.958197,Gavello,gavello,0,0,1,0,0
45.489527,12.213559,Gazzera,gazzera,0,1,0,1,0
45.507855,11.584373,Gazzo,gazzo,0,5,4,1,1
45.147185,11.104604,Gazzo Veronese,gazzo_veronese,0,6,3,0,0
45.065362,11.449206,Giacciano con Baruchella,giacciano_con_baruchella,0,4,3,0,0
45.799891,12.159351,Giavera del Montello,giavera_del_montello,0,18,6,3,1
45.695501,11.118896,Giazza,giazza,0,1,0,0,0
45.917956,12.398935,Godega di Sant'Urbano,godega_di_santurbano,0,9,10,3,0
45.784040,12.552620,Gorgo al Monticano,gorgo_al_monticano,0,5,5,4,0
46.219448,11.961381,Gosaldo,gosaldo,0,2,1,0,0
45.422930,11.455256,Grancona,grancona,0,2,0,0,0
45.597128,11.736192,Grantorto,grantorto,0,11,5,1,0
45.175195,11.709655,Granze,granze,0,7,3,0,0
45.096053,11.773662,granzette,granzette,0,1,0,0,0
45.536536,11.011981,Grezzana,grezzana,0,34,23,13,1
45.042873,11.750227,Grignano Polesine,grignano_polesine,0,1,0,0,0
45.479577,11.700064,Grisignano di Zocco,grisignano_di_zocco,0,7,10,3,0
45.814998,12.830190,Gruaro,gruaro,1,11,3,2,0
45.509970,11.659352,Grumolo delle Abbadesse,grumolo_delle_abbadesse,1,8,3,0,0
44.977994,11.797806,Guarda Veneta,guarda_veneta,0,4,1,1,0
45.469717,11.177431,Illasi,illasi,0,10,7,5,1
46.174814,12.403667,Irrighe d'Alpago,irrighe_dalpago,0,0,1,0,0
45.270141,11.011050,Isola della Scala,isola_della_scala,1,39,11,8,1
45.074766,12.342423,Isola di Albarella,isola_di_albarella,0,2,0,0,0
45.284834,11.202271,Isola Rizza,isola_rizza,1,10,5,0,1
45.174245,12.319816,Isola Verde,isola_verde,0,0,1,0,0
45.621249,11.449588,Isola Vicentina,isola_vicentina,0,17,13,8,0
45.678427,12.094221,Istrana,istrana,1,21,12,3,1
45.507727,12.637720,Jesolo,jesolo,6,320,200,27,6
46.983097,12.630308,Kals am Großglockner,kals_am_groglockner,0,4,2,0,0
45.653487,12.798555,La Salute di Livenza,la_salute_di_livenza,0,2,1,0,0
46.268514,12.068368,La Valle Agordina,la_valle_agordina,0,2,1,1,0
45.826393,11.267407,Laghi,laghi,0,2,1,0,0
46.050516,11.744796,Lamon,lamon,2,9,3,0,0
46.172874,12.386469,Lamosano,lamosano,0,0,1,0,0
45.702793,12.259104,Lancenigo,lancenigo,0,1,2,0,0
45.898018,11.277476,Lastebasse,lastebasse,0,3,3,0,0
45.435684,11.133389,Lavagno,lavagno,2,18,10,3,1
45.494181,10.733817,Lazise,lazise,0,144,56,3,2
45.188114,11.297324,Legnago,legnago,6,78,44,19,2
45.347512,11.962531,Legnaro,legnaro,0,31,9,9,0
45.408886,11.932495,Legnaro (PD),legnaro_pd,0,0,0,0,0
45.082484,11.598567,Lendinara,lendinara,0,21,19,11,2
46.024704,12.027187,Lentiai,lentiai,0,2,0,0,0
45.737378,12.474544,Levada,levada,0,0,1,0,0
45.416698,12.369060,Lido,lido,0,1,1,0,0
45.388363,12.354480,Lido di Venezia,lido_di_venezia,0,1,3,0,0
46.088584,12.188579,Limana,limana,0,14,10,3,0
45.470425,11.847109,Limena,limena,1,27,11,13,0
46.497645,11.891702,Livinallongo del Col di Lana,livinallongo_del_col_di_lana,0,18,6,2,4
45.473529,11.606434,Longare,longare,1,9,12,3,0
46.273581,12.312475,Longarone,longarone,0,13,7,4,5
45.383839,11.385562,Lonigo,lonigo,1,40,22,9,3
45.600185,11.938198,Loreggia,loreggia,0,10,13,2,0
46.477006,12.463379,Lorenzago di Cadore,lorenzago_di_cadore,1,1,0,2,1
45.067554,12.190061,Loreo,loreo,0,7,3,2,3
45.719452,11.859133,Loria,loria,0,8,9,1,0
45.632433,12.480220,Losson della Battaglia,losson_della_battaglia,0,1,0,0,0
45.290303,11.621690,Lozzo Atestino,lozzo_atestino,0,5,8,1,1
46.484777,12.442738,Lozzo di Cadore,lozzo_di_cadore,0,2,2,0,1
45.435270,10.881253,Lugagnano,lugagnano,0,2,3,0,0
45.748992,11.522810,Lugo di Vicenza,lugo_di_vicenza,0,11,6,0,0
45.093372,11.677097,Lusia,lusia,0,9,3,0,0
45.779523,11.562565,Lusiana,lusiana,0,1,0,0,0
45.798238,11.589842,Lusiana Conco,lusiana_conco,0,33,10,3,4
45.406371,10.929605,Madonna di Dossobuono,madonna_di_dossobuono,0,1,0,0,0
45.391464,11.359066,Madonna di Lonigo,madonna_di_lonigo,0,1,0,0,0
45.519233,12.151690,Maerne,maerne,0,1,0,1,0
45.706953,10.765947,Maguagno,maguagno,0,1,1,0,0
45.765541,10.816678,Malcesine,malcesine,3,93,38,12,2
45.436565,12.204630,Malcontenta,malcontenta,0,0,2,0,0
45.657560,11.413251,Malo,malo,0,22,25,6,5
45.372001,11.844139,Mandria,mandria,0,1,0,0,0
45.822579,12.531344,Mansuè,mansu,0,4,5,1,1
45.608505,11.754827,Marano,marano,0,3,0,0,0
45.551373,10.915107,Marano di Valpolicella,marano_di_valpolicella,0,12,2,0,0
45.679818,11.437194,Marano Vicentino,marano_vicentino,1,17,14,4,0
45.592894,10.713517,Marciaga,marciaga,0,0,1,0,0
45.542638,12.300736,Marcon,marcon,2,39,25,10,0
45.836976,12.331914,Mareno di Piave,mareno_di_piave,0,8,8,8,1
45.467532,12.219222,Marghera,marghera,1,22,5,0,0
45.750187,11.654355,Marostica,marostica,4,53,41,15,4
45.531293,12.159724,Martellago,martellago,2,34,26,17,0
45.499560,11.017570,Marzana,marzana,0,1,0,0,0
46.154117,12.125988,Mas,mas,0,0,1,0,0
46.154233,12.127233,Mas di Sedico,mas_di_sedico,0,1,0,0,0
46.398030,12.013331,Masarè,masar,0,1,0,0,0
45.798529,11.961950,Maser,maser,0,16,4,5,2
45.319936,11.867766,Maserà di Padova,maser_di_padova,0,15,16,5,0
45.746417,12.321609,Maserada sul Piave,maserada_sul_piave,0,11,19,2,0
45.113080,11.495189,Masi,masi,0,2,6,1,0
45.715292,11.606212,Mason Vicentino,mason_vicentino,0,2,1,0,0
45.550385,12.017539,Massanzago,massanzago,0,5,3,1,0
45.808504,12.616194,Meduna di Livenza,meduna_di_livenza,0,4,5,0,0
45.191129,11.516495,Megliadino San Vitale,megliadino_san_vitale,0,11,3,1,0
45.450440,11.897847,Meianiga,meianiga,0,0,1,0,0
45.495924,11.864422,Mejaniga,mejaniga,0,2,0,0,0
