# lat,lng,citta,slug,ospedali,ristoranti,bar_cafe,palestre,monumenti
40.127130,8.806592,Abbasanta,abbasanta,0,12,12,2,1
40.959183,8.985582,Agghju/Aggius,agghjuaggius,0,1,0,0,0
40.928961,9.065202,Aggius,aggius,0,4,2,0,6
41.110093,9.099096,Aglientu,aglientu,0,19,7,2,0
40.171560,8.857310,Aidomaggiore,aidomaggiore,0,0,0,0,0
40.650117,9.328969,Alà dei Sardi,al_dei_sardi,0,3,2,0,0
39.786556,8.861808,Albagiara,albagiara,0,0,1,0,0
39.769935,8.818290,Ales,ales,0,2,2,0,2
40.567966,8.313726,Alghero,alghero,4,273,142,55,14
40.584740,8.256809,Alghero - L'Alguer,alghero_-_lalguer,0,0,1,0,0
40.595783,8.282437,Alghero / l'Alguer,alghero_lalguer,0,1,0,0,0
40.557059,8.313514,Alghero S'S, Italy,alghero_ss_italy,0,1,0,0,0
39.957783,8.860048,Allai,allai,1,3,1,0,1
41.093891,9.434866,Alzachèna/Arzachena,alzachnaarzachena,0,16,2,1,0
40.443920,9.057053,Anela,anela,0,0,1,1,0
39.932107,9.707116,Arbatax,arbatax,0,2,0,0,0
39.937275,9.707718,Arbatax, Sardinia,arbatax_sardinia,0,1,0,0,0
39.781711,8.571226,Arborea,arborea,0,17,11,3,1
39.564011,8.548400,Arbus,arbus,0,22,17,2,3
40.009698,9.635420,Ardali,ardali,0,0,1,0,0
40.620812,8.808979,Ardara,ardara,0,3,1,0,0
40.080113,8.945852,Ardaule/Ardauli,ardauleardauli,0,0,0,1,0
40.083733,8.912258,Ardauli,ardauli,0,1,1,0,0
39.923026,8.630092,Aristanis/Oristano,aristanisoristano,0,1,0,1,0
39.955170,9.197645,Aritzo,aritzo,0,4,2,0,1
39.521716,9.380381,Armungia,armungia,0,1,2,0,0
38.970264,8.585325,Arresi/Sant'Anna Arresi,arresisantanna_arresi,0,0,1,0,0
40.019929,8.522300,Arriora/Riola Sardo,arriorariola_sardo,0,1,0,0,0
41.101891,9.466540,Arzachena,arzachena,0,191,65,26,4
39.918408,9.525658,Arzana,arzana,0,4,1,1,0
39.288316,9.006705,Assemini,assemini,1,51,41,25,0
39.313533,9.023094,Assèmini,assmini,0,1,1,0,0
39.273026,8.994402,Assèmini/Assemini,assminiassemini,0,2,1,1,0
39.809466,8.919155,Assolo,assolo,0,0,1,0,0
39.871488,8.946401,Asuni,asuni,0,0,1,0,0
39.992458,9.076074,Atzara,atzara,1,2,3,1,2
40.074140,9.090824,Austis,austis,0,3,2,0,0
39.242118,8.465016,Bacu,bacu,0,1,0,0,0
40.925112,8.859460,Badesi,badesi,0,13,10,3,0
41.140519,9.478139,Baja Sardinia,baja_sardinia,0,0,2,0,0
39.549361,9.361725,Ballao,ballao,0,1,1,0,0
40.571859,8.697252,Banari,banari,0,1,1,0,1
39.722682,8.897684,Baradili,baradili,0,3,0,0,0
39.992187,8.554317,Baratili San Pietro,baratili_san_pietro,0,6,1,0,0
39.831690,9.654842,Barì/Bari Sardo,barbari_sardo,0,5,1,0,0
39.711954,8.872636,Baressa,baressa,0,0,1,0,0
39.838635,9.656039,Bari Sardo,bari_sardo,0,16,11,2,1
39.700151,9.001127,Barùmini/Barumini,barminibarumini,0,0,0,0,0
39.404594,8.997590,Barrali,barrali,0,3,2,0,0
39.704736,8.997574,Barumini,barumini,0,7,1,0,2
40.014111,8.674727,Bauladu,bauladu,0,0,0,0,1
40.032194,9.672670,Baunei,baunei,0,21,12,5,1
40.789159,9.167374,Belchidda/Berchidda,belchiddaberchidda,0,1,0,0,0
39.961031,9.183660,Belvì,belv,0,2,1,0,0
40.453121,9.163427,Benetutti,benetutti,0,4,3,2,0
40.786408,9.166211,Berchidda,berchidda,0,6,4,1,2
40.821469,9.464411,Berchiddeddu,berchiddeddu,0,1,0,0,0
40.553005,8.729932,Bessude,bessude,0,0,2,0,1
39.274907,8.688990,Bidda Matzràxia/Villamassargia,bidda_matzrxiavillamassargia,0,1,0,0,0
39.478245,8.723625,Biddacidru/Villacidro,biddacidruvillacidro,0,0,0,1,0
39.971345,9.572396,Biddamanna Istrisàili/Villagrande Strisaili,biddamanna_istrisilivillagrande_strisail,0,1,0,0,0
39.632574,8.867856,Biddanoa de Forru/Villanovaforru,biddanoa_de_forruvillanovaforru,0,0,0,0,0
39.637084,8.997588,Biddanoa Franca/Villanovafranca,biddanoa_francavillanovafranca,0,0,0,1,1
40.495876,8.396103,Biddanoa Monteleone/Villanova Monteleone,biddanoa_monteleonevillanova_monteleone,0,2,0,0,1
39.482225,9.592663,Biddeputzi/Villaputzu,biddeputzivillaputzu,0,4,0,1,1
39.295299,8.495542,Bindua,bindua,0,0,1,0,0
40.265713,8.814856,Birori,birori,0,2,0,0,0
40.483691,9.380858,Bitti,bitti,0,5,6,0,4
40.328409,8.952116,Bolotana,bolotana,0,7,5,0,0
40.316550,8.964053,Bolòtana/Bolotana,boltanabolotana,0,1,1,0,0
40.096379,8.656022,Bonarcado,bonarcado,0,3,3,1,0
41.392933,9.167244,Bonifacio,bonifacio,4,72,10,9,5
41.405765,9.158850,Bonifacio / Bunifaziu,bonifacio_bunifaziu,0,5,1,2,0
40.533379,8.762731,Bonnanaro,bonnanaro,0,1,1,0,0
40.415630,9.031314,Bono,bono,0,8,6,0,0
40.385695,8.772321,Bonolva/Bonorva,bonolvabonorva,0,1,0,0,0
40.417072,8.768277,Bonorva,bonorva,0,3,7,0,1
40.112811,8.870243,Boroneddu,boroneddu,0,0,1,0,0
40.213615,8.802177,Borore,borore,0,6,1,1,0
40.282804,8.836800,Bortigali,bortigali,0,3,2,0,0
40.890916,9.042328,Bortigiadas,bortigiadas,0,1,0,0,0
40.522485,8.743719,Borutta,borutta,0,0,1,0,0
40.294601,8.495101,Bosa,bosa,1,60,36,5,5
40.290656,8.476918,Bosa Marina,bosa_marina,0,1,0,0,0
39.985021,8.560824,Boàtiri/Baratili San Pietro,botiribaratili_san_pietro,0,1,0,0,0
40.391080,9.004511,Bottidda,bottidda,0,0,0,0,1
40.208755,8.785869,Bòrore/Borore,broreborore,0,1,0,0,0
40.251152,8.816055,Bìroro/Birori,brorobirori,0,0,0,0,2
39.345309,9.368859,Brucei/Burcei,bruceiburcei,0,1,2,0,0
40.601855,9.274715,Buddusò,buddus,0,8,5,0,2
40.711205,9.702819,Budoni,budoni,0,61,26,2,0
40.687965,9.681820,Budune/Budoni,budunebudoni,0,3,0,0,0
39.447412,8.428251,Bugerru/Buggerru,bugerrubuggerru,0,1,0,0,0
39.404937,8.406617,Buggerru,buggerru,0,12,6,1,3
40.457155,9.062072,Bultei,bultei,0,1,2,0,0
40.846978,8.830398,Bulzi,bulzi,0,0,2,0,0
39.344620,9.363532,Burcei,burcei,0,6,5,3,0
40.390091,8.994633,Burgos,burgos,0,1,2,0,0
40.033753,8.895969,Busachi,busachi,0,1,0,0,0
39.922558,8.506383,Cabras,cabras,0,62,17,4,4
39.145596,9.003002,Cabuderra/Capoterra,cabuderracapoterra,0,1,0,2,0
39.222347,9.119338,Cagliari,cagliari,40,850,452,186,45
39.212146,9.091343,Cagliari - Casteddu,cagliari_-_casteddu,0,1,0,0,0
40.291810,9.631083,Cala Gonone,cala_gonone,0,2,3,1,0
40.447697,9.785102,Cala Liberotto,cala_liberotto,0,1,0,0,0
40.919432,9.186676,Calangianus,calangianus,0,5,5,2,2
39.100444,8.394458,Calasetta,calasetta,0,22,8,1,1
40.609476,9.747522,Campo nell'Elba,campo_nellelba,0,1,0,0,0
41.124986,9.434133,Cannigione,cannigione,0,0,1,1,0
39.166702,8.991908,Capoterra,capoterra,0,40,21,27,2
40.902262,9.202669,Caragnani/Calangianus,caragnanicalangianus,0,0,1,0,1
39.170414,8.516831,Carbonia,carbonia,4,64,50,23,10
39.783741,9.642971,Cardedu,cardedu,0,9,4,1,0
40.672612,8.615671,Cargeghe,cargeghe,0,1,0,0,0
39.142775,8.304928,Carloforte,carloforte,0,45,16,4,3
40.665414,8.636183,Carzeghe/Cargeghe,carzeghecargeghe,0,0,0,0,1
39.205843,9.138745,Casteddu/Cagliari,castedducagliari,0,2,2,0,0
40.911055,8.706584,Castelsardo,castelsardo,0,67,31,8,7
40.899803,8.766108,Castheddu/Castelsardo,casthedducastelsardo,0,2,0,0,1
39.245322,9.536490,Castiadas,castiadas,0,24,2,5,2
39.277035,9.542647,Castiadas ca,castiadas_ca,0,1,0,0,0
39.921990,8.514785,Càbras,cbras,0,2,0,0,0
39.109154,8.365937,Câdesédda/Calasetta,cdesddacalasetta,0,2,0,0,0
39.271457,9.138395,Ceraxus/Selargius,ceraxusselargius,0,3,0,0,0
38.906340,8.877198,Chia,chia,0,1,0,0,0
40.747906,8.822508,Chiaramonti,chiaramonti,0,6,5,0,0
40.163143,8.551738,Cùllieri/Cuglieri,clliericuglieri,0,1,0,0,1
40.929308,8.804823,Codaruina,codaruina,0,0,1,0,0
40.929658,8.803895,Codaruina/Valledoria,codaruinavalledoria,0,2,0,0,0
40.489743,8.728070,Codrongianos,codrongianos,0,4,2,0,0
40.671801,8.680598,Codronzanu/Codrongianos,codronzanucodrongianos,0,1,0,1,0
39.641691,8.840423,Collinas,collinas,0,0,1,0,0
39.304580,9.065625,Corraxe,corraxe,0,1,0,0,0
39.213746,8.460098,Cortoghiana,cortoghiana,0,2,0,0,0
40.434053,8.724727,Cossoine,cossoine,0,2,1,0,0
39.269093,9.572292,Costa Rei,costa_rei,0,1,0,0,0
39.930117,8.476687,Crabas/Cabras,crabascabras,0,5,2,0,0
40.145524,8.532366,Cuglieri,cuglieri,0,12,13,0,0
41.013063,9.503972,Cugnana,cugnana,0,1,0,0,0
39.746575,8.830271,Curcuris,curcuris,0,0,0,0,0
40.875962,8.892800,Cuzina/Santa Maria Coghinas,cuzinasanta_maria_coghinas,0,1,0,0,0
39.310823,8.968227,Decimomannu,decimomannu,2,10,14,6,0
39.335909,8.916402,Decimoputzu,decimoputzu,0,6,4,2,0
40.040933,9.239286,Desulo,desulo,0,4,3,1,1
39.354693,8.906727,Deximeputzu/Decimoputzu,deximeputzudecimoputzu,0,2,0,0,0
39.321377,8.959504,Deximumannu/Decimomannu,deximumannudecimomannu,0,1,0,0,0
39.379158,9.175353,Dolianova,dolianova,0,22,8,6,1
39.322499,8.643664,Domunoas/Domusnovas,domunoasdomusnovas,0,4,1,1,0
38.959701,8.859961,Domus De Maria,domus_de_maria,0,18,9,1,1
39.322894,8.648516,Domusnovas,domusnovas,0,8,6,4,3
39.430019,9.129181,Donori,donori,0,0,3,2,0
40.299595,9.602270,Dorgali,dorgali,0,51,30,14,2
40.032914,9.253006,Dèsulu/Desulo,dsuludesulo,0,2,0,0,0
40.229827,8.899264,Dualchi,dualchi,0,2,4,0,0
40.297157,9.592428,Durgali/Dorgali,durgalidorgali,0,3,1,0,3
39.899484,9.528354,Elini,elini,0,2,2,0,0
39.264546,9.057282,Elmas,elmas,0,25,16,8,0
39.260485,9.065530,Elmas (CA),elmas_ca,0,1,0,0,0
40.786670,8.931627,Erula,erula,0,0,0,0,1
39.633492,9.353790,Escalaplano,escalaplano,0,3,0,0,0
40.385971,8.990797,Esporlatu,esporlatu,0,0,1,0,0
39.780425,9.281479,Esterzili,esterzili,0,0,1,0,0
40.593149,8.282691,Fertilia,fertilia,0,1,0,0,0
41.474500,9.077530,Figari,figari,0,1,0,0,0
40.993093,9.522761,Figari/Golfo Aranci,figarigolfo_aranci,0,1,0,1,0
40.590599,8.635927,Fiolinas/Florinas,fiolinasflorinas,0,0,0,0,1
40.650114,8.665835,Florinas,florinas,0,1,2,0,0
