# lat,lng,id,name,building_type,type
# Locorotondo -- Tutti
40.755551,17.318175,osm_gianfrate_carni_pregiate_40.7556_17.3182,Gianfrate Carni Pregiate,ristorante,ristorante
40.752333,17.329033,osm_pizzera_casa_pinto_40.7523_17.3290,Pizzera Casa Pinto,ristorante,ristorante
40.752415,17.330537,osm_kiatz___piazza_bar_con_cucina_40.7524_17.3305,KIATZ - Piazza Bar con Cucina,ristorante,ristorante
40.752074,17.329642,osm_bon_bon_40.7521_17.3296,Bon Bon,ristorante,ristorante
40.753312,17.331903,osm_l_angolo_del_gusto_40.7533_17.3319,L'angolo del gusto,ristorante,ristorante
40.756580,17.326494,ov_ospedale_locorotondo_40.7566_17.3265,Ospedale Locorotondo,HOSPITAL,hospital
40.759105,17.328049,ov_cinquenoci___tavola_calda_40.7591_17.3280,Cinquenoci - Tavola Calda,RESTAURANT,ristorante
40.758810,17.327978,ov_pastarillo___racconti_di_gusto_40.7588_17.3280,Pastarillo - racconti di gusto,RESTAURANT,ristorante
40.758642,17.328221,ov_oi_pulpit_trattoria___pizzeria_40.7586_17.3282,Oi Pulpit Trattoria - Pizzeria,RESTAURANT,ristorante
40.758574,17.331506,ov_i_piaceri_della_carne_40.7586_17.3315,I piaceri della carne,RESTAURANT,ristorante
40.756696,17.326955,ov_bon_bon_40.7567_17.3270,Bon Bon,RESTAURANT,ristorante
40.755497,17.326707,ov_anima_ristorante_40.7555_17.3267,Anima Ristorante,RESTAURANT,ristorante
40.755214,17.327502,ov_artecamino_di_piccoli_domenico_40.7552_17.3275,Artecamino di Piccoli Domenico,RESTAURANT,ristorante
40.755251,17.326689,ov_il_regno_dei_sapori_40.7553_17.3267,Il regno dei sapori,RESTAURANT,ristorante
40.755089,17.326832,ov_l_ove_creperia_40.7551_17.3268,L'ove Creperia,RESTAURANT,ristorante
40.754776,17.327301,ov_l_archetto_da_tonio_40.7548_17.3273,L'Archetto da Tonio,RESTAURANT,ristorante
40.754860,17.329684,ov_goodo_ristorante_40.7549_17.3297,GOODO Ristorante,RESTAURANT,ristorante
40.754400,17.328798,ov_controtendenza_caffe_40.7544_17.3288,Controtendenza Caffe,RESTAURANT,ristorante
40.754485,17.327140,ov_la_creperie_40.7545_17.3271,La Creperie,RESTAURANT,ristorante
40.754067,17.327845,ov_bina_ristorante_di_puglia_40.7541_17.3278,Bina Ristorante di Puglia,RESTAURANT,ristorante
40.754079,17.327064,ov_alleria_40.7541_17.3271,Alleria,RESTAURANT,ristorante
40.753523,17.328174,ov_versa_e_favella_40.7535_17.3282,Versa E Favella,RESTAURANT,ristorante
40.753611,17.329276,ov_ai_tre_santi_40.7536_17.3293,Ai Tre Santi,RESTAURANT,ristorante
40.752909,17.329220,ov_centro_storico_40.7529_17.3292,Centro Storico,RESTAURANT,ristorante
40.752820,17.329216,ov_la_braceria_40.7528_17.3292,La Braceria,RESTAURANT,ristorante
40.752882,17.329141,ov_ristorante_osteria_il_rosone_40.7529_17.3291,Ristorante Osteria Il Rosone,RESTAURANT,ristorante
40.752966,17.328799,ov_atipico___bar___caffetteria___ristorante_40.7530_17.3288,Atipico - Bar • Caffetteria • Ristorante,RESTAURANT,ristorante
40.752913,17.328624,ov_la_bottega_de_i_pastini_40.7529_17.3286,La bottega de I Pastini,RESTAURANT,ristorante
40.753414,17.327941,ov_braceria_140_gradi_40.7534_17.3279,Braceria 140 gradi,RESTAURANT,ristorante
40.753254,17.327798,ov_piatto_piano_40.7533_17.3278,Piatto Piano,RESTAURANT,ristorante
40.752298,17.328942,ov_ristorante_pizzeria_lounge_bar_belvedere_40.7523_17.3289,Ristorante Pizzeria Lounge Bar Belvedere,RESTAURANT,ristorante
40.752397,17.329087,ov_pizzeria_casa_pinto_40.7524_17.3291,Pizzeria Casa Pinto,RESTAURANT,ristorante
40.752692,17.328525,ov_vinifera_vini___affini_40.7527_17.3285,Vinifera vini & affini,RESTAURANT,ristorante
40.752700,17.328389,ov_mandragora_pozioni_e_porzioni_40.7527_17.3284,Mandragora Pozioni e Porzioni,RESTAURANT,ristorante
40.752761,17.328474,ov_calici_e_dentici_40.7528_17.3285,Calici e Dentici,RESTAURANT,ristorante
40.752743,17.328768,ov_la_taverna_del_duca_40.7527_17.3288,La Taverna Del Duca,RESTAURANT,ristorante
40.752737,17.329031,ov_trattoria_al_vecchio_arco_40.7527_17.3290,Trattoria al Vecchio Arco,RESTAURANT,ristorante
40.752514,17.329751,ov_locorotondi_40.7525_17.3298,Locorotondi,RESTAURANT,ristorante
40.752722,17.330706,ov_l_arco_dei_tipici_40.7527_17.3307,L'Arco dei Tipici,RESTAURANT,ristorante
