# lat,lng,id,name,building_type,type,url,page_type
# rangersdorf -- post_offices
46.864947,12.969792,osm_postpartner_9833__maschinen_steiner_46.8649_12.9698,Postpartner 9833, Maschinen Steiner,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/rangersdorf/pages/postpartner_9833_maschinen_steiner_46.8649_12.9698.json,custom
