# lat,lng,citta,slug,ospedali,ristoranti,bar_cafe,palestre,monumenti
46.273478,6.725619,Abondance,abondance,0,6,2,2,1
46.481292,7.552302,Adelboden,adelboden,0,31,10,12,0
46.297420,7.663128,Agarn,agarn,0,0,1,0,0
46.316471,6.962948,Aigle,aigle,0,37,16,10,5
45.540519,6.647541,Aime-la-Plagne,aime-la-plagne,1,27,10,5,2
45.494155,6.735314,AIME LA PLAGNE,aime_la_plagne,0,1,0,0,0
46.347466,7.634368,Albinen,albinen,0,3,0,0,0
45.806795,7.274508,Allein,allein,0,0,1,0,1
46.336866,7.528598,Aminona,aminona,0,2,0,0,0
46.389190,6.513425,Amphion Les Bains,amphion_les_bains,0,0,0,0,1
46.206318,6.564577,Annecy,annecy,0,0,1,1,0
46.182397,7.596592,Anniviers,anniviers,0,26,12,4,2
45.823244,7.688403,Antagnod,antagnod,0,2,0,0,0
45.810652,7.592952,Antey-Saint-André,antey-saint-andr,0,11,2,2,0
46.296477,7.398447,Anzère,anzre,0,9,9,2,0
45.736312,7.317936,Aosta,aosta,7,152,123,29,14
46.276097,7.382458,Arbaz,arbaz,0,2,0,2,0
45.595756,6.793013,Arc 1600,arc_1600,0,1,0,0,0
45.574976,6.779872,Arc 1800,arc_1800,0,1,1,0,0
45.582502,6.834065,Arc 2000,arc_2000,0,1,0,0,0
45.852525,6.608629,Arêches,arches,0,2,0,0,0
46.017320,6.667035,Arâches-la-Frasse,arches-la-frasse,1,44,9,15,0
46.034464,6.637346,Arâches la Frasse,arches_la_frasse,0,1,0,1,0
46.210217,7.259292,Ardon,ardon,0,5,6,3,0
45.951859,6.899057,Argentière,argentire,0,1,0,1,0
45.641726,7.720233,Arnad,arnad,0,9,4,3,0
46.022809,7.477932,Arolla,arolla,0,2,0,1,0
45.701364,7.164287,Arvier,arvier,0,4,1,1,2
46.130892,7.311157,Auddes-sur-Riddes,auddes-sur-riddes,0,3,0,0,0
46.236691,7.271078,Aven,aven,0,1,0,0,0
45.715210,7.156777,Avise,avise,0,1,2,0,2
46.189754,6.772460,Avoriaz,avoriaz,0,2,0,0,0
45.836413,7.720144,Ayas,ayas,0,31,21,7,0
46.293898,7.403907,Ayent,ayent,0,15,5,3,3
46.398757,7.243208,Ayerne,ayerne,0,2,1,1,0
45.701461,7.241034,Aymavilles,aymavilles,0,7,3,0,1
46.050880,6.941130,Barberine,barberine,0,0,1,0,0
45.609858,7.744349,Bard,bard,0,4,2,0,2
46.177475,6.834691,Barme,barme,0,1,0,0,0
45.695767,6.570391,Beaufort,beaufort,1,18,5,3,4
45.691885,6.644893,Beaufort-sur-Doron,beaufort-sur-doron,0,3,0,0,0
45.507389,6.707627,Belle-plagne,belle-plagne,0,0,1,0,0
45.507285,6.707378,Belle Plagne,belle_plagne,0,0,1,0,0
45.564475,6.723653,Bellentre,bellentre,0,1,0,1,0
46.234042,6.546198,Bellevaux,bellevaux,0,9,4,0,0
46.354644,6.691133,Bernex,bernex,0,16,3,1,0
46.249355,7.010275,Bex,bex,0,30,16,8,2
45.881493,7.439636,Bionaz,bionaz,0,4,1,0,0
46.468852,6.888237,Blonay-Saint-Légier,blonay-saint-lgier,1,13,6,4,1
46.482316,6.908666,Blonay - Saint-Légier,blonay_-_saint-lgier,0,1,0,0,0
46.309000,7.496810,Bluche Randogne,bluche_randogne,0,0,0,0,0
46.297277,6.669667,Bonnevaux,bonnevaux,0,1,0,0,0
46.276572,7.406334,Botyre (Ayent),botyre_ayent,0,1,0,0,1
46.490808,6.729583,Bourg-en-Lavaux,bourg-en-lavaux,2,15,7,0,0
45.599102,6.783365,Bourg-Saint-Maurice,bourg-saint-maurice,3,110,36,24,3
45.903837,7.186311,Bourg-Saint-Pierre,bourg-saint-pierre,0,2,3,0,0
45.956165,7.210031,Bourg Saint-Pierre,bourg_saint-pierre,0,1,0,0,0
45.618273,6.771369,Bourg Saint Maurice,bourg_saint_maurice,0,8,1,0,0
46.387017,6.857682,Bouveret,bouveret,0,1,0,0,0
46.073577,7.081297,Bovernier,bovernier,0,3,3,0,0
46.229817,7.404825,Bramois,bramois,0,0,1,0,0
46.321080,7.707472,Bratsch,bratsch,0,1,0,0,0
46.293148,7.062444,Bretaye,bretaye,0,0,0,0,1
45.937213,7.635320,Breuil-Cervinia,breuil-cervinia,0,2,2,0,0
45.934340,7.631000,Breuil - Cervinia,breuil_-_cervinia,0,2,0,0,0
45.935922,7.630300,Breuil Cervinia,breuil_cervinia,0,2,1,0,0
45.832910,6.596622,Brides-les-Bains,brides-les-bains,0,10,3,2,0
45.721123,7.414166,Brissogne,brissogne,0,1,2,0,0
46.066464,7.217758,Bruson,bruson,0,1,0,0,0
45.760332,7.730457,Brusson,brusson,1,12,9,2,1
46.445528,6.966372,Caux,caux,0,3,0,0,0
46.259274,7.523486,Chalais,chalais,0,11,4,3,0
45.708179,7.732243,Challand-Saint-Anselme,challand-saint-anselme,0,2,0,0,1
45.690439,7.707477,Challand-Saint-Victor,challand-saint-victor,0,5,0,1,1
45.716413,7.737053,Challand Saint Anselme,challand_saint_anselme,0,0,3,0,0
45.744869,7.551299,Chambave,chambave,0,5,1,0,1
45.841467,7.621499,Chamois,chamois,0,3,2,0,0
45.930596,6.877869,Chamonix-Mont-Blanc,chamonix-mont-blanc,4,187,77,64,5
46.200681,7.219442,Chamoson,chamoson,0,19,9,2,1
45.450690,6.729995,Champagny,champagny,0,1,0,1,0
45.460329,6.707954,Champagny-en-Vanoise,champagny-en-vanoise,0,13,1,1,1
45.456759,6.709822,Champagny en Vanoise,champagny_en_vanoise,0,4,0,2,1
46.368329,6.553441,Champanges,champanges,0,1,1,1,0
45.684529,7.640499,Champdepraz,champdepraz,0,4,0,0,0
46.182145,6.875251,Champery,champery,0,1,0,0,0
46.029896,7.117203,Champex,champex,0,1,0,0,0
45.830164,7.731995,Champoluc,champoluc,0,3,4,0,0
45.624985,7.620522,Champorcher,champorcher,0,4,2,0,0
46.210115,6.867002,Champoussin,champoussin,0,1,0,0,0
46.173161,6.861237,Champéry,champry,0,26,10,9,0
46.478249,6.828147,Chardonne,chardonne,0,6,1,1,0
46.119938,7.132182,Charrat,charrat,0,1,0,0,0
45.726397,7.324723,Charvensod,charvensod,0,6,2,2,0
45.749283,7.627700,Chatillon,chatillon,0,3,0,0,0
46.089612,7.093956,Chemin,chemin,0,2,0,0,0
46.444180,6.911660,Chernex,chernex,0,0,0,0,0
46.299896,7.040453,Chesieres,chesieres,0,0,0,0,0
46.301943,7.036235,Chesières,chesires,0,2,0,0,0
46.350152,6.894860,Chessel,chessel,0,1,0,0,0
46.482490,6.777653,Chexbres,chexbres,0,6,1,4,1
46.279980,7.541661,Chippis,chippis,0,3,5,1,0
46.237906,6.958256,Choëx,chox,0,1,0,0,0
46.470135,7.130304,Château-d'Oex,chteau-doex,2,21,2,3,3
46.254797,6.827683,Châtel,chtel,0,50,14,9,1
45.747536,7.616324,Châtillon,chtillon,0,13,10,0,4
46.093916,6.574635,Châtillon-sur-Cluses,chtillon-sur-cluses,0,0,1,1,0
46.443674,6.895674,Clarens,clarens,0,2,1,0,0
46.062677,6.575400,Cluses,cluses,3,57,9,14,2
45.602774,7.356119,Cogne,cogne,0,29,18,0,2
45.779404,6.510962,Cohennoz,cohennoz,0,2,0,0,0
46.279261,6.939370,Collombey-Muraz,collombey-muraz,0,16,6,7,0
46.173120,7.035490,Collonges,collonges,0,1,0,0,0
45.892822,6.638172,Combloux,combloux,1,29,2,3,1
46.230033,7.303526,Conthey,conthey,0,46,11,10,1
46.347992,6.961072,Corbeyrier,corbeyrier,0,2,0,0,2
45.918729,6.603314,Cordon,cordon,0,10,1,1,0
46.286909,7.508155,Corin,corin,0,1,0,1,0
46.469555,6.835518,Corseaux,corseaux,0,2,0,0,3
46.475020,6.849200,Corsier-sur-Vevey,corsier-sur-vevey,1,4,2,3,2
46.463567,6.839750,Cossonay,cossonay,0,1,0,0,0
45.793503,6.971233,Courmayer,courmayer,0,1,0,0,0
45.799548,6.964060,Courmayeur,courmayeur,0,72,36,8,1
45.793491,6.966873,Courmayor,courmayor,0,1,0,0,0
46.309177,7.478872,Crans-Montana,crans-montana,5,58,29,18,3
46.312264,7.459321,Crans VS,crans_vs,0,1,0,0,0
45.792065,6.506627,Crest-Voland,crest-voland,0,10,3,1,1
45.795609,6.507287,Crest Voland,crest_voland,0,0,0,1,0
46.488517,6.731287,Cully,cully,0,3,2,0,1
45.874577,6.638475,Demi-Quartier,demi-quartier,0,4,0,1,0
45.909604,6.661994,Domancy,domancy,0,4,2,2,0
45.602874,7.769018,Donnas,donnas,1,8,3,0,0
46.149575,7.043571,Dorénaz,dornaz,0,3,0,1,1
45.818239,7.305975,Doues,doues,0,2,0,0,1
45.808973,7.242273,Echevennoz,echevennoz,0,1,0,0,0
45.727080,7.705573,Emarèse,emarse,0,1,1,0,0
