# lat,lng,id,name,building_type,type,url,page_type
45.923342,7.674231,osm_bar_restaurant_pousset_45.9233_7.6742,Bar Restaurant Pousset,ristorante,ristorante,
46.194929,7.432757,osm_le_trappeur_46.1949_7.4328,Le Trappeur,ristorante,ristorante,
46.172241,6.844368,osm_cruquoz_46.1722_6.8444,Cruquoz,ristorante,ristorante,
46.180964,6.823418,osm_chez_jojo_et_jibi_46.1810_6.8234,Chez Jojo et Jibi,ristorante,ristorante,
46.161393,6.809062,osm_les_clavets_46.1614_6.8091,Les Clavets,ristorante,ristorante,
46.152416,6.704066,osm_le_grand_pr__46.1524_6.7041,Le Grand Pré,ristorante,ristorante,
46.165379,6.708263,osm_le_grand_rocher_46.1654_6.7083,Le Grand Rocher,ristorante,ristorante,
46.095316,7.228086,osm_le_chaplon_46.0953_7.2281,Le Chaplon,ristorante,ristorante,
46.066806,7.021171,osm_le_drapeau_suisse_46.0668_7.0212,Le Drapeau Suisse,ristorante,ristorante,
46.463530,6.837519,osm_urumqi_46.4635_6.8375,Urumqi,ristorante,ristorante,
46.463165,6.837622,osm_o_kebab_46.4632_6.8376,O'Kebab,ristorante,ristorante,
46.461084,6.841327,osm_china_house_46.4611_6.8413,China House,ristorante,ristorante,
46.461434,6.841028,osm_star_grill_46.4614_6.8410,Star Grill,ristorante,ristorante,
46.463197,6.840978,osm_mcdonald_s_46.4632_6.8410,McDonald's,ristorante,ristorante,
46.463032,6.840712,osm_manora_46.4630_6.8407,Manora,ristorante,ristorante,
45.844709,7.821858,osm_bedemi_45.8447_7.8219,Bedemi,ristorante,ristorante,
45.845178,7.733839,osm_ristorante_west_road_45.8452_7.7338,Ristorante West Road,ristorante,ristorante,
45.855593,7.742185,osm_retsignon_45.8556_7.7422,Retsignon,ristorante,ristorante,
45.852665,7.745567,osm_ristoro_alpe_taconet___rifugio_paradisia_45.8527_7.7456,Ristoro Alpe Taconet - Rifugio Paradisia,ristorante,ristorante,
45.859916,7.759691,osm_campo_base_45.8599_7.7597,Campo Base,ristorante,ristorante,
45.817411,7.690861,osm_l_etoile_45.8174_7.6909,L'Etoile,ristorante,ristorante,
45.833118,7.727138,osm_brasserie_du_breithorn_45.8331_7.7271,Brasserie du Breithorn,ristorante,ristorante,
45.837492,7.731302,osm_osteria_il_balivo_45.8375_7.7313,Osteria il Balivo,ristorante,ristorante,
45.837028,7.731228,osm_le_sapin_45.8370_7.7312,Le Sapin,ristorante,ristorante,
45.836668,7.730896,osm_kondor_45.8367_7.7309,Kondor,ristorante,ristorante,
45.843656,7.733967,osm_le_petit_coq_45.8437_7.7340,Le Petit Coq,ristorante,ristorante,
46.438389,7.569126,osm_steghorn_46.4384_7.5691,Steghorn,ristorante,ristorante,
46.175855,7.573330,osm_da_claudio_46.1759_7.5733,Da Claudio,ristorante,ristorante,
45.834318,7.761649,osm_bar_ristorante_ostafa_45.8343_7.7616,Bar Ristorante Ostafa,ristorante,ristorante,
45.832601,7.764294,osm_l_abri_du_ski_45.8326_7.7643,L’Abri du ski,ristorante,ristorante,
45.830478,7.748399,osm_novez_caf__bar_45.8305_7.7484,Novez Cafè Bar,ristorante,ristorante,
45.832581,7.742203,osm_edelweiss_45.8326_7.7422,Edelweiss,ristorante,ristorante,
45.827420,7.822876,osm_castore___polluce___lounge_bar___wine_re_45.8274_7.8229,Castore & Polluce - Lounge Bar & Wine Restaurant,ristorante,ristorante,
46.174421,7.550307,osm_the_box_46.1744_7.5503,The Box,ristorante,ristorante,
