# lat,lng,id,name,building_type,type,url,page_type
# millstatt -- post_offices
46.805331,13.571250,osm_postpartner_9872__marktgemeinde_46.8053_13.5713,Postpartner 9872, Marktgemeinde,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/friuli_vg/millstatt/pages/postpartner_9872_marktgemeinde_46.8053_13.5713.json,custom
