# lat,lng,id,name,building_type,type,url,page_type
# pisa -- post_offices
43.725615,10.404689,osm_poste_italiane__pisa_8_43.7256_10.4047,Poste Italiane, Pisa 8,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_pisa_8_43.7256_10.4047.json,custom
43.710337,10.399669,osm_poste_italiane__pisa_centro_43.7103_10.3997,Poste Italiane, Pisa centro,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_pisa_centro_43.7103_10.3997.json,custom
43.709052,10.434996,osm_poste_italiane_43.7091_10.4350,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_43.7091_10.4350.json,custom
43.720465,10.404104,osm_poste_italiane__pisa_5_43.7205_10.4041,Poste Italiane, Pisa 5,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_pisa_5_43.7205_10.4041.json,custom
43.715684,10.400525,osm_poste_italiane__pisa_1_43.7157_10.4005,Poste Italiane, Pisa 1,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_pisa_1_43.7157_10.4005.json,custom
43.713676,10.409049,osm_poste_italiane__pisa_2_43.7137_10.4090,Poste Italiane, Pisa 2,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_pisa_2_43.7137_10.4090.json,custom
43.709848,10.388136,osm_poste_italiane_43.7098_10.3881,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_43.7098_10.3881.json,custom
43.715358,10.371662,osm_ufficio_pisa_7_43.7154_10.3717,Ufficio Pisa 7,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/ufficio_pisa_7_43.7154_10.3717.json,custom
43.705643,10.409353,osm_poste_italiane__pisa_4_43.7056_10.4094,Poste Italiane, Pisa 4,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_pisa_4_43.7056_10.4094.json,custom
43.703344,10.403541,osm_poste_italiane__pisa_9_43.7033_10.4035,Poste Italiane, Pisa 9,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_pisa_9_43.7033_10.4035.json,custom
43.710032,10.401162,osm_mail_boxes_etc__43.7100_10.4012,Mail Boxes Etc.,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/mail_boxes_etc_43.7100_10.4012.json,custom
43.723480,10.391677,osm_poste_italiane__pisa_7_43.7235_10.3917,Poste Italiane, Pisa 7,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/pisa/pages/poste_italiane_pisa_7_43.7235_10.3917.json,custom
