# lat,lng,id,name,building_type,type,url,page_type
# marina_di_ragusa -- bars_cafes
36.783390,14.554044,ov_konza_original_sicilian_food____also_glu_36.7834_14.5540,Konza Original Sicilian Food | (also Gluten free),RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/marina_di_ragusa/pages/konza_original_sicilian_food_also_gluten_36.7834_14.5540.json,custom
