# lat,lng,id,name,building_type,type
# noci -- gyms
40.797275,17.117909,ov_joy_full_dance_40.7973_17.1179,Joy-Full Dance,GYM,palestra
40.797511,17.120128,ov_studio_fabio_belviso_personal_trainer_40.7975_17.1201,Studio Fabio Belviso Personal Trainer,GYM,palestra
40.798856,17.121248,ov_pilatescenter_40.7989_17.1212,Pilatescenter,GYM,palestra
40.794834,17.124799,ov_ifitness_dei_f_lli_loparco_40.7948_17.1248,iFitness dei F.lli Loparco,GYM,palestra
40.793553,17.125023,ov_la_bottega_d_arte_40.7936_17.1250,La bottega d'arte,GYM,palestra
40.791277,17.128579,ov_dance_lovers_40.7913_17.1286,Dance Lovers,GYM,palestra
40.790408,17.134877,ov_studio_danza_rossella_bianco_40.7904_17.1349,Studio Danza Rossella Bianco,GYM,palestra
40.786886,17.117321,ov_asd_horse_jumping_club_40.7869_17.1173,ASD Horse Jumping Club,GYM,palestra
40.789252,17.123980,ov_sanisport_40.7893_17.1240,Sanisport,GYM,palestra
40.788922,17.126591,ov_venice_club__americo__40.7889_17.1266,Venice Club “AMERICO”,GYM,palestra
40.789373,17.109867,ov_otre_40.7894_17.1099,Otre,GYM,palestra
