# lat,lng,id,name,building_type,type
# termoli -- bars_cafes
41.976421,15.006304,ov_domingo_caffe_41.9764_15.0063,Domingo Caffe,RESTAURANT,bar_cafe
41.976635,15.002375,ov_newman_bar_termoli_41.9766_15.0024,Newman Bar Termoli,RESTAURANT,bar_cafe
41.980374,15.005694,ov_bar_fuori_fase_41.9804_15.0057,Bar Fuori Fase,RESTAURANT,bar_cafe
41.980935,15.005521,ov_birrofficina_41.9809_15.0055,Birrofficina,RESTAURANT,bar_cafe
41.986561,15.003202,ov_family_cafe_41.9866_15.0032,Family Cafe,RESTAURANT,bar_cafe
41.982957,15.003273,ov_profumo_di_pane_e_caff__41.9830_15.0033,Profumo di Pane e Caffè,RESTAURANT,bar_cafe
41.992751,15.000433,ov_lido_tricheco_41.9928_15.0004,Lido tricheco,RESTAURANT,bar_cafe
41.979759,15.006989,ov_beija_flor_snack_bar_41.9798_15.0070,Beija Flor Snack Bar,RESTAURANT,bar_cafe
41.978109,15.008170,ov_la_vida_41.9781_15.0082,La Vida,RESTAURANT,bar_cafe
41.978070,15.007987,ov_tropicana_latin_club_termoli_41.9781_15.0080,Tropicana Latin Club Termoli,RESTAURANT,bar_cafe
41.986566,15.003312,osm_family_caf__3_0_41.9866_15.0033,Family Café 3.0,bar_cafe,bar_cafe
41.979719,15.006833,osm_beija_flor_41.9797_15.0068,Beija Flor,bar_cafe,bar_cafe
