# lat,lng,id,name,building_type,type
# cerignola -- bars_cafes
41.261042,15.890593,ov_bar_preziosa_41.2610_15.8906,Bar Preziosa,RESTAURANT,bar_cafe
41.260200,15.900835,ov_kafe_point_41.2602_15.9008,Kafe Point,RESTAURANT,bar_cafe
41.260947,15.904860,ov_blubar_birreria_paninoteca_41.2609_15.9049,Blubar birreria paninoteca,RESTAURANT,bar_cafe
41.261158,15.910908,ov_civico_10_41.2612_15.9109,Civico 10,RESTAURANT,bar_cafe
41.260729,15.907249,ov_blanco_41.2607_15.9072,Blanco,RESTAURANT,bar_cafe
41.260456,15.906924,ov_bar_portico_delle_grazie_41.2605_15.9069,Bar Portico delle Grazie,RESTAURANT,bar_cafe
41.260567,15.905565,ov_bar_visentin_41.2606_15.9056,Bar Visentin,RESTAURANT,bar_cafe
41.259898,15.898039,ov_bar_happy_days_41.2599_15.8980,Bar Happy Days,RESTAURANT,bar_cafe
41.260636,15.912467,ov_caffe_de__medici_41.2606_15.9125,Caffe De' Medici,RESTAURANT,bar_cafe
41.262131,15.919557,ov_hollywood_risto_pub_41.2621_15.9196,Hollywood Risto pub,RESTAURANT,bar_cafe
41.263049,15.912764,ov_caffe_plaza_41.2630_15.9128,Caffe Plaza,RESTAURANT,bar_cafe
41.263244,15.908249,ov_la_villetta_caffe_di_graziano_annarita_41.2632_15.9082,La Villetta Caffe Di Graziano Annarita,RESTAURANT,bar_cafe
41.263080,15.899640,ov_tristano_vineria_41.2631_15.8996,Tristano Vineria,RESTAURANT,bar_cafe
41.263202,15.896655,ov_perrucci_bar_roma_41.2632_15.8967,Perrucci Bar Roma,RESTAURANT,bar_cafe
41.262271,15.897505,ov_pilsner_legend_41.2623_15.8975,Pilsner Legend,RESTAURANT,bar_cafe
41.261522,15.902386,ov_bar_caffe_italia_41.2615_15.9024,Bar Caffe Italia,RESTAURANT,bar_cafe
41.262060,15.898525,ov_bar_teasto_41.2621_15.8985,Bar Teasto,RESTAURANT,bar_cafe
41.262346,15.890178,ov_bar_parisien_41.2623_15.8902,Bar Parisien,RESTAURANT,bar_cafe
41.262390,15.893311,ov_caff__degli_artisti_41.2624_15.8933,Caffè Degli Artisti,RESTAURANT,bar_cafe
41.262660,15.893793,ov_birreria_con_vizio_di_cucina_41.2627_15.8938,Birreria con vizio di cucina,RESTAURANT,bar_cafe
