# lat,lng,id,name,building_type,type,url,page_type
# Cesarano -- Tutti
41.164890,14.366576,osm_tenuta_san_rufo_41.1649_14.3666,Tenuta San Rufo,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/campania/cesarano/pages/tenuta_san_rufo_41.1649_14.3666.json,custom
