# lat,lng,id,name,building_type,type,url,page_type
# palau_ss_italien -- restaurants
41.163782,9.340848,osm_la_gatta_sul_tetto__b_b_41.1638_9.3408,La Gatta Sul Tetto, B&B,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sardegna/palau_ss_italien/pages/la_gatta_sul_tetto_bb_41.1638_9.3408.json,custom
