# lat,lng,id,name,building_type,type
# laino_borgo -- restaurants
39.937791,15.919305,ov_agriturismo__u_curaggiusu_39.9378_15.9193,Agriturismo 'U Curaggiusu,RESTAURANT,ristorante
39.945504,15.936906,ov_agriturismo_al_verneto_39.9455_15.9369,Agriturismo Al Verneto,RESTAURANT,ristorante
39.955490,15.975350,ov_glamour_caf__39.9555_15.9754,Glamour Cafè,RESTAURANT,ristorante
39.972130,15.981210,ov_agriturismo_i_sapori_della_terra_39.9721_15.9812,Agriturismo I Sapori della Terra,RESTAURANT,ristorante
