# lat,lng,id,name,building_type,type
# Santo Spirito — restaurants
41.164163,16.752808,osm_pucciaria_41.1642_16.7528,Pucciaria,ristorante,ristorante
41.163438,16.749465,osm_crudammare_41.1634_16.7495,Crudammare,ristorante,ristorante
41.163353,16.749318,osm_country_pizza_41.1634_16.7493,Country Pizza,ristorante,ristorante
41.162495,16.748170,osm_carnivora_41.1625_16.7482,Carnivora,ristorante,ristorante
41.163339,16.750687,osm_patrysha_41.1633_16.7507,Patrysha,ristorante,ristorante
41.164502,16.753080,osm_santo_spicchio_41.1645_16.7531,Santo Spicchio,ristorante,ristorante
41.164966,16.748434,osm_pizzeria_da_donato_41.1650_16.7484,Pizzeria da Donato,ristorante,ristorante
41.163242,16.750325,osm_boutique_del_vino_41.1632_16.7503,Boutique del Vino,ristorante,ristorante
41.163355,16.749690,osm_la_ciccia_41.1634_16.7497,La Ciccia,ristorante,ristorante
41.162978,16.752517,osm_godish_41.1630_16.7525,Godish,ristorante,ristorante
41.163529,16.752552,osm_deba_dark_kitchen_41.1635_16.7526,Deba Dark Kitchen,ristorante,ristorante
41.158671,16.761627,osm_voglia_di_pizza_41.1587_16.7616,Voglia di Pizza,ristorante,ristorante
