# lat,lng,id,name,building_type,type,url,page_type
# sachsenburg -- post_offices
46.827940,13.350543,osm_postpartner_9751__tabak_trafik_zauchner_46.8279_13.3505,Postpartner 9751, Tabak Trafik Zauchner,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/friuli_vg/sachsenburg/pages/postpartner_9751_tabak_trafik_zauchner_46.8279_13.3505.json,custom
