# lat,lng,id,name,building_type,type,url,page_type
# bagno -- bars_cafes.csv
44.652996,10.745498,osm_circolo_anspi_44.6530_10.7455,Circolo Anspi,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/emilia-romagna/bagno/pages/circolo_anspi_44.6530_10.7455.json,custom
