# lat,lng,citta,slug,ospedali,ristoranti,bar_cafe,palestre,monumenti
38.169118,13.217087,Carini (PA),carini_pa,0,1,0,0,0
37.281448,15.010936,Carlentini,carlentini,0,28,18,16,1
38.032061,14.459822,Caronia,caronia,0,6,5,0,1
37.499999,14.616700,Carrubbo,carrubbo,0,0,1,0,0
37.079979,15.271456,Casa Santa,casa_santa,0,0,0,1,0
37.960983,15.314699,Casalvecchio Siculo,casalvecchio_siculo,0,3,2,0,0
37.106600,14.974915,Cassaro,cassaro,0,4,2,0,0
36.976528,15.197836,Cassibile,cassibile,0,1,0,0,0
37.490975,14.653923,Castel di Iudica,castel_di_iudica,0,6,4,1,1
37.888187,14.313317,Castel di Lucio,castel_di_lucio,0,0,1,0,1
37.934339,14.077538,Castelbuono,castelbuono,0,37,20,8,5
38.053271,13.527953,Casteldaccia,casteldaccia,0,15,16,12,0
38.030880,12.871304,Castellammare del Golfo,castellammare_del_golfo,0,125,43,20,3
37.790413,14.039272,Castellana Sicula,castellana_sicula,0,9,6,2,1
38.072342,14.814798,Castell'Umberto,castellumberto,0,6,3,1,2
38.093627,12.744540,Castelluzzo,castelluzzo,0,1,0,0,0
37.859807,15.277116,Castelmola,castelmola,0,12,5,0,0
37.537396,13.648839,Casteltermini,casteltermini,0,15,9,2,1
37.643553,12.825466,Castelvetrano,castelvetrano,5,82,59,24,6
37.878826,15.096716,Castiglione di Sicilia,castiglione_di_sicilia,0,21,5,2,1
37.353990,13.752927,Castrofilippo,castrofilippo,0,11,5,1,0
37.678637,13.611793,Castronovo di Sicilia,castronovo_di_sicilia,0,3,3,1,0
38.106805,15.203755,Castroreale,castroreale,0,6,0,0,5
36.786011,14.523192,Casuzze,casuzze,0,0,1,0,0
37.510754,15.084263,Catania,catania,55,851,497,231,58
37.569640,14.689791,Catenanuova,catenanuova,0,14,5,2,0
37.431526,13.372820,Cattolica Eraclea,cattolica_eraclea,1,12,6,3,0
38.036006,14.026426,Cefalù,cefal,2,125,60,18,7
37.902155,13.470674,Cefalà Diana,cefal_diana,0,0,0,1,1
37.618743,14.747117,Centuripe,centuripe,0,1,6,2,2
37.805897,14.498126,Cerami,cerami,0,4,2,0,0
37.905592,13.813250,Cerda,cerda,0,8,5,4,1
37.846880,14.717721,Cesarò,cesar,0,3,3,0,0
37.824581,15.245284,Chianchitta,chianchitta,0,1,0,0,0
37.039015,14.673608,Chiaramonte Gulfi,chiaramonte_gulfi,0,25,11,3,0
37.674075,13.280699,Chiusa Sclafani,chiusa_sclafani,1,3,6,0,0
37.519981,13.432871,Cianciana,cianciana,1,8,4,0,1
37.897897,13.557526,Ciminna,ciminna,0,6,11,1,1
38.164935,13.104868,Cinisi,cinisi,1,43,24,8,4
37.919607,13.932781,Collesano,collesano,0,10,6,1,1
36.967807,14.604643,Comiso,comiso,1,55,36,16,2
37.408214,13.643730,Comitini,comitini,0,1,0,0,1
38.140657,15.351950,Condrò,condr,0,2,2,0,0
37.729932,13.179847,Contessa Entellina,contessa_entellina,0,3,3,0,0
37.818168,13.304275,Corleone,corleone,3,18,16,7,6
38.081660,12.677140,Custonaci,custonaci,0,23,13,5,0
37.358587,13.929470,Delia,delia,0,10,5,0,0
37.556134,14.287227,Enna,enna,4,70,38,18,8
37.391034,13.289881,Eraclea Minoa,eraclea_minoa,0,1,0,0,0
38.026771,12.571569,Erice,erice,5,47,29,15,4
38.117566,15.078045,Falcone,falcone,1,4,6,1,0
37.318009,13.672405,Favara,favara,1,54,27,17,1
37.935808,12.298340,Favignana,favignana,0,69,27,13,9
37.118636,14.940556,Ferla,ferla,0,2,5,0,0
38.090054,13.463381,Ficarazzi,ficarazzi,0,16,7,4,0
38.111841,14.828363,Ficarra,ficarra,0,5,2,0,3
37.888556,13.391749,Ficuzza,ficuzza,0,2,0,0,0
38.027481,15.381131,Fiumedinisi,fiumedinisi,0,7,3,0,0
37.790171,15.210471,Fiumefreddo di Sicilia,fiumefreddo_di_sicilia,1,12,11,6,1
37.985624,14.917295,Floresta,floresta,0,9,3,0,1
37.085013,15.153587,Floridia,floridia,3,39,22,18,4
37.982730,15.174683,Fondachelli-Fantina,fondachelli-fantina,0,1,3,0,0
37.899076,15.310943,Forza d'Agrò,forza_dagr,0,15,1,0,1
37.901517,15.138250,Francavilla di Sicilia,francavilla_di_sicilia,0,9,7,3,2
37.227612,14.880189,Francofonte,francofonte,0,16,23,6,0
37.963505,15.372650,Furci Siculo,furci_siculo,0,13,5,2,1
38.118309,15.113792,Furnari,furnari,0,19,10,4,1
37.858132,15.222475,Gaggi,gaggi,0,7,4,2,0
37.710210,14.534982,Gagliano Castelferrato,gagliano_castelferrato,0,4,9,0,0
38.030437,14.773614,Galati Mamertino,galati_mamertino,0,7,6,0,0
37.902466,15.293941,Gallodoro,gallodoro,0,0,2,0,0
37.800041,14.199943,Gangi,gangi,0,11,14,2,2
37.073026,14.241703,Gela,gela,6,125,96,27,7
37.853215,14.154050,Geraci Siculo,geraci_siculo,0,4,2,0,0
38.201456,15.319711,Giammoro,giammoro,0,0,1,0,0
38.080300,13.163905,Giardinello,giardinello,0,3,4,0,0
37.830963,15.271900,Giardini-Naxos,giardini-naxos,0,6,1,0,0
37.827226,15.267766,Giardini Naxos,giardini_naxos,1,98,35,18,5
37.060704,14.820940,Giarratana,giarratana,0,8,4,0,0
37.723206,15.180380,Giarre,giarre,4,70,44,23,2
37.808051,12.876589,Gibellina,gibellina,0,4,9,1,8
38.173235,14.912590,Gioiosa Marea,gioiosa_marea,0,20,18,5,0
37.672938,13.237451,Giuliana,giuliana,0,2,1,0,1
37.899434,13.425281,Godrano,godrano,0,6,3,0,0
37.216172,14.637455,Grammichele,grammichele,0,21,15,4,0
37.891940,15.231502,Graniti,graniti,0,6,3,0,0
37.966891,13.972854,Gratteri,gratteri,0,1,3,0,0
37.553983,15.062785,Gravina di Catania,gravina_di_catania,2,37,15,18,0
37.403448,13.699202,Grotte,grotte,0,6,8,2,0
38.163082,15.316856,Gualtieri Sicaminò,gualtieri_sicamin,0,0,1,0,0
37.939021,14.001258,Isnello,isnello,0,4,4,0,0
38.193992,13.247832,Isola delle Femmine,isola_delle_femmine,0,36,22,9,2
36.767633,14.914237,Ispica,ispica,0,45,19,12,1
38.046804,15.442233,Itala,itala,0,10,5,0,0
38.030103,12.881562,Italy,italy,0,0,0,0,1
37.387333,13.555522,Joppolo Giancaxio,joppolo_giancaxio,0,4,3,0,0
38.003832,13.935537,Lascari,lascari,1,13,3,1,0
37.298884,14.989755,Lentini,lentini,3,27,24,4,3
37.640295,14.397362,Leonforte,leonforte,1,14,14,2,0
37.748649,13.600245,Lercara Friddi,lercara_friddi,0,7,10,2,1
37.894813,15.301969,Letojanni,letojanni,0,30,16,3,1
38.095048,14.965001,Librizzi,librizzi,0,7,5,0,0
37.104170,13.938973,Licata,licata,1,77,56,10,3
37.156510,14.704434,Licodia Eubea,licodia_eubea,0,4,4,1,1
37.940703,15.272696,Limina,limina,0,1,3,0,0
37.833739,15.123966,Linguaglossa,linguaglossa,1,24,7,9,1
38.453028,14.954171,Lipari,lipari,1,75,31,7,6
38.018110,14.757609,Longi,longi,0,5,2,0,2
37.576299,13.304122,Lucca Sicula,lucca_sicula,0,1,2,2,0
37.826585,14.867228,Maletto,maletto,1,7,3,2,0
37.917964,15.055638,Malvagna,malvagna,0,1,2,0,0
38.004202,15.316295,Mandanici,mandanici,0,2,1,0,1
37.863442,14.806990,Maniace,maniace,0,3,5,0,1
37.598693,13.915077,Marianopoli,marianopoli,0,0,2,0,0
38.184017,13.137281,Marina di Cinisi,marina_di_cinisi,0,1,0,0,0
37.180998,13.704384,marina di palma,marina_di_palma,0,1,0,0,0
36.783005,14.552638,Marina Di Ragusa,marina_di_ragusa,0,3,1,0,0
37.582705,12.832273,Marinella di Selinunte,marinella_di_selinunte,0,1,0,0,0
37.951040,13.415033,Marineo,marineo,0,11,7,2,1
37.807634,12.458940,Marsala,marsala,7,174,133,74,14
36.857215,15.163212,Marzamemi,marzamemi,0,1,2,0,0
37.755310,15.197838,Mascali,mascali,0,38,9,4,0
37.579891,15.047935,Mascalucia,mascalucia,1,32,18,15,1
37.654706,12.592958,Mazara del Vallo,mazara_del_vallo,2,111,69,38,6
37.295453,14.211169,Mazzarino,mazzarino,2,20,16,4,2
38.089799,15.133036,Mazzarrà Sant'Andrea,mazzarr_santandrea,0,0,1,0,0
37.098151,14.570031,Mazzarrone,mazzarrone,0,3,3,2,0
37.874158,15.302791,Mazzeo,mazzeo,0,1,0,0,0
37.169851,15.147497,Melilli,melilli,1,18,17,9,0
37.597232,12.949524,Menfi,menfi,1,33,26,4,2
38.164854,15.247499,Merì,mer,0,4,2,0,0
38.126370,15.468277,Messina,messina,35,401,317,164,25
38.254700,15.600610,Messina S Agata,messina_s_agata,0,0,0,0,0
37.859865,13.480421,Mezzojuso,mezzojuso,0,4,3,1,1
38.217665,15.240318,Milazzo,milazzo,4,139,59,29,9
37.470790,13.735371,Milena,milena,0,3,7,0,0
37.275163,14.793432,Militello in Val di Catania,militello_in_val_di_catania,1,10,10,4,2
38.043988,14.672217,Militello Rosmarino,militello_rosmarino,0,2,1,0,0
37.726734,15.113365,Milo,milo,0,10,3,0,0
37.276156,14.683172,Mineo,mineo,0,10,4,4,2
37.325239,14.443997,Mirabella Imbaccari,mirabella_imbaccari,0,6,2,0,1
38.093145,14.743290,Mirto,mirto,0,4,0,0,1
37.934385,12.518811,Misiliscemi,misiliscemi,0,12,5,2,1
38.036047,13.448449,Misilmeri,misilmeri,2,31,27,10,2
37.516393,15.019607,Misterbianco,misterbianco,3,79,48,44,7
37.477793,15.009100,Misterbianco (CT),misterbianco_ct,0,1,0,0,0
37.928461,14.360392,Mistretta,mistretta,2,5,8,3,1
36.842729,14.772085,Modica,modica,9,187,96,38,18
37.901090,15.049648,Mojo Alcantara,mojo_alcantara,0,1,2,0,0
38.206030,15.335589,Monforte Marina,monforte_marina,0,1,0,0,0
38.170690,15.369404,Monforte San Giorgio,monforte_san_giorgio,0,10,6,2,0
38.148208,15.014385,Mongiove,mongiove,0,0,2,0,0
37.904673,15.275762,Mongiuffi Melia,mongiuffi_melia,0,4,2,1,0
38.065586,13.276245,Monreale,monreale,1,66,26,6,9
37.846656,15.030991,Montagnareale,montagnareale,0,1,0,1,0
38.032194,15.014830,Montalbano Elicona,montalbano_elicona,0,12,3,0,0
37.387480,13.339326,Montallegro,montallegro,0,13,6,3,1
37.454137,13.817164,Montedoro,montedoro,0,3,1,0,2
38.089002,13.174825,Montelepre,montelepre,0,9,5,2,0
37.848746,13.763203,Montemaggiore Belsito,montemaggiore_belsito,0,3,6,1,1
37.083981,14.762165,Monterosso Almo,monterosso_almo,0,7,3,0,0
37.702328,12.987415,Montevago,montevago,0,2,4,1,0
37.888423,15.180896,Motta Camastra,motta_camastra,0,4,1,0,0
37.991877,14.308753,Motta d'Affermo,motta_daffermo,0,1,2,0,0
37.511597,14.967383,Motta Sant'Anastasia,motta_santanastasia,0,16,17,11,1
37.578829,13.751859,Mussomeli,mussomeli,2,21,15,2,0
37.293515,13.796728,Naro,naro,0,9,10,1,4
38.105148,14.769690,Naso,naso,0,11,11,2,1
37.628035,15.025962,Nicolosi,nicolosi,0,56,17,5,2
37.750409,14.396208,Nicosia,nicosia,4,21,21,8,2
37.145990,14.392611,Niscemi,niscemi,1,28,36,10,3
37.654624,14.447169,Nissoria,nissoria,0,5,4,1,0
37.990785,15.410136,Nizza di Sicilia,nizza_di_sicilia,0,12,9,3,0
36.882817,15.069447,Noto,noto,2,141,48,17,17
38.015374,15.130134,Novara di Sicilia,novara_di_sicilia,0,2,4,0,0
38.175857,15.266126,Olivarella,olivarella,0,0,1,0,0
38.127533,15.067899,Oliveri,oliveri,0,13,8,2,2
38.053448,14.602385,Oliveto,oliveto,0,1,0,0,0
37.062361,15.293563,Ortigia,ortigia,0,2,0,0,0
38.243909,15.452756,Orto Liuzzo,orto_liuzzo,0,0,1,0,0
38.194192,15.313151,Pace del Mela,pace_del_mela,0,13,8,3,1
37.980212,12.554579,Paceco,paceco,0,16,12,5,3
36.725155,15.099539,Pachino,pachino,0,77,50,15,1
38.023922,13.004826,Paertinico,paertinico,0,1,0,0,0
37.979104,15.369796,Pagliara,pagliara,0,1,1,0,0
37.329495,14.744961,Palagonia,palagonia,0,15,14,3,0
37.681453,13.379536,Palazzo Adriano,palazzo_adriano,0,1,4,1,2
37.061386,14.906277,Palazzolo Acreide,palazzolo_acreide,0,28,16,3,8
38.128637,13.348911,Palermo,palermo,78,1636,920,414,105
37.187014,13.757581,Palma di Montechiaro,palma_di_montechiaro,0,34,24,4,4
36.800733,12.031381,Pantelleria,pantelleria,1,12,3,1,1
37.722506,12.893566,Partanna,partanna,0,24,21,6,2
38.044756,13.112241,Partinico,partinico,4,47,35,19,1
37.567626,14.905480,Paternò,patern,3,56,50,40,3
38.058705,13.109932,Patrinico,patrinico,0,1,0,0,0
38.142910,14.981187,Patti,patti,4,66,40,11,4
37.617186,15.059085,Pedara,pedara,0,34,14,9,3
37.789211,14.109576,Petralia Soprana,petralia_soprana,0,12,8,2,1
37.802943,14.103836,Petralia Sottana,petralia_sottana,1,8,5,2,1
37.711851,12.488751,Petrosino,petrosino,0,12,9,7,1
37.967011,14.291980,Pettineo,pettineo,0,0,2,1,0
37.993987,13.282951,Piana degli Albanesi,piana_degli_albanesi,0,12,9,1,1
37.537637,14.969604,Piano Tavola,piano_tavola,0,1,0,1,0
37.383784,14.368609,Piazza Armerina,piazza_armerina,2,54,28,18,9
37.804643,15.168548,Piedimonte Etneo,piedimonte_etneo,0,9,3,1,1
37.418694,14.138289,Pietraperzia,pietraperzia,0,12,11,1,1
38.158608,14.863699,Piraino,piraino,0,8,10,1,0
37.762877,13.034729,Poggioreale,poggioreale,0,4,6,0,0
37.816225,13.996532,Polizzi Generosa,polizzi_generosa,0,10,5,0,2
38.011950,14.149617,Pollina,pollina,0,12,6,1,1
38.088663,15.136373,Ponte Schiavo,ponte_schiavo,0,1,0,0,0
37.291713,13.522714,Porto Empedocle,porto_empedocle,0,49,19,6,2
36.689249,15.129737,Portopalo di Capo Passero,portopalo_di_capo_passero,0,27,12,2,0
36.728897,14.847326,Pozzallo,pozzallo,0,58,37,10,2
37.160658,15.184075,Priolo Gargallo,priolo_gargallo,0,25,22,8,0
37.716599,13.438448,Prizzi,prizzi,0,6,3,1,1
37.405049,13.734258,Racalmuto,racalmuto,0,11,7,3,2
38.054643,14.908067,Raccuja,raccuja,0,3,3,0,1
37.473085,14.533169,Raddusa,raddusa,0,4,2,1,2
37.401011,13.531409,Raffadali,raffadali,0,16,10,6,0
37.633188,14.945222,Ragalna,ragalna,0,9,4,2,0
36.891471,14.679081,Ragusa,ragusa,9,273,103,50,14
37.383436,14.692946,Ramacca,ramacca,0,14,13,3,1
37.876304,14.957106,Randazzo,randazzo,2,27,18,8,4
37.266323,13.971589,Ravanusa,ravanusa,0,14,14,3,1
37.301944,13.460705,Realmonte,realmonte,0,19,14,1,1
37.650579,14.640407,Regalbuto,regalbuto,0,8,11,1,0
37.992370,14.340001,Reitano,reitano,0,2,1,0,0
37.678818,14.029231,Resuttano,resuttano,0,3,5,1,0
37.487406,13.261914,Ribera,ribera,3,41,35,9,2
37.281800,14.082301,Riesi,riesi,0,15,12,3,2
37.980438,15.176566,Rinella,rinella,0,1,0,0,0
37.723463,15.205194,Riposto,riposto,0,37,20,12,3
38.109638,14.709151,Rocca di Capri Leone,rocca_di_capri_leone,0,1,0,0,0
37.929359,15.266912,Roccafiorita,roccafiorita,0,2,1,0,0
37.975736,15.394946,Roccalumera,roccalumera,0,16,19,3,1
37.838963,13.156567,Roccamena,roccamena,0,2,1,0,0
37.804122,13.637937,Roccapalumba,roccapalumba,0,5,2,0,0
38.182795,15.373588,Roccavaldina,roccavaldina,0,1,0,0,3
37.039800,14.622045,Roccazzo,roccazzo,0,1,0,0,0
37.926181,15.012530,Roccella Valdemone,roccella_valdemone,0,2,1,0,0
38.113566,15.171076,Rodì Milici,rod_milici,0,4,0,0,1
38.219850,15.409533,Rometta,rometta,0,6,9,3,0
36.825446,14.946634,Rosolini,rosolini,0,46,30,15,1
37.757574,13.008044,Salaparuta,salaparuta,0,4,3,0,0
37.822067,12.801645,Salemi,salemi,1,14,21,3,6
37.665022,13.113825,Sambuca di Sicilia,sambuca_di_sicilia,0,15,11,1,2
37.507789,13.525873,San Biagio Platani,san_biagio_platani,0,5,4,1,0
37.499801,13.963426,San Cataldo,san_cataldo,1,49,24,13,0
37.961675,13.178265,San Cipirello,san_cipirello,0,5,5,1,0
37.289154,14.364771,San Cono,san_cono,0,1,4,1,0
37.183300,15.166700,San Cusumano,san_cusumano,0,1,0,0,0
38.175249,15.272021,San Filippo del Mela,san_filippo_del_mela,0,8,12,6,0
38.007882,14.599799,San Fratello,san_fratello,0,5,7,0,1
37.628149,13.523943,San Giorgio,san_giorgio,0,4,1,0,0
37.621017,13.641947,San Giovanni Gemini,san_giovanni_gemini,0,19,23,3,0
37.577076,15.094346,San Giovanni la Punta,san_giovanni_la_punta,1,49,31,18,2
37.974742,13.188254,San Giuseppe Jato,san_giuseppe_jato,0,14,12,3,1
37.565045,15.108171,San Gregorio di Catania,san_gregorio_di_catania,0,22,6,3,0
37.261255,13.588660,San Leone,san_leone,0,0,1,0,0
38.071676,14.702208,San Marco d'Alunzio,san_marco_dalunzio,0,6,4,0,2
37.926421,14.178732,San Mauro Castelverde,san_mauro_castelverde,0,3,3,0,0
37.279723,14.425263,San Michele di Ganzaria,san_michele_di_ganzaria,0,6,6,1,1
38.174904,15.343423,San Pier Niceto,san_pier_niceto,0,3,2,2,1
38.046420,14.968134,San Piero Patti,san_piero_patti,0,14,9,1,1
37.567047,15.026751,San Pietro Clarenza,san_pietro_clarenza,1,10,4,3,0
38.059389,14.784622,San Salvatore di Fitalia,san_salvatore_di_fitalia,0,3,2,0,1
38.168865,12.735062,San Vito Lo Capo,san_vito_lo_capo,0,101,26,12,2
37.590440,14.033672,Santa Caterina Villarmosa,santa_caterina_villarmosa,0,8,11,2,0
37.980751,13.340176,Santa Cristina Gela,santa_cristina_gela,0,0,2,2,0
36.814019,14.517816,Santa Croce Camerina,santa_croce_camerina,1,40,12,6,1
37.918316,14.962385,Santa Domenica Vittoria,santa_domenica_vittoria,0,1,3,2,0
37.432323,13.554878,Santa Elisabetta,santa_elisabetta,0,4,5,0,0
38.085570,13.534756,Santa Flavia,santa_flavia,1,43,20,4,0
38.143815,15.280675,Santa Lucia del Mela,santa_lucia_del_mela,0,11,8,4,2
37.552415,14.965039,Santa Margherita Belice,santa_margherita_belice,0,1,0,0,0
37.690532,13.018166,Santa Margherita di Belice,santa_margherita_di_belice,2,19,9,4,0
36.729413,14.902250,Santa Maria del Focallo,santa_maria_del_focallo,0,0,1,0,0
37.617457,14.892974,Santa Maria di Licodia,santa_maria_di_licodia,0,16,12,5,0
37.771689,12.878355,Santa Ninfa,santa_ninfa,1,11,8,1,3
37.937973,15.356389,Santa Teresa a Riva,santa_teresa_a_riva,0,0,1,0,0
37.947041,15.368942,Santa Teresa di Riva,santa_teresa_di_riva,0,28,21,8,1
37.682938,15.138570,Santa Venerina,santa_venerina,0,21,8,9,3
38.068126,14.634532,Sant'Agata di Militello,santagata_di_militello,1,48,30,12,3
37.554789,15.079990,Sant'Agata Li Battiati,santagata_li_battiati,1,15,11,16,0
37.924494,15.348643,Sant'Alessio Siculo,santalessio_siculo,1,13,10,4,0
37.743815,15.135848,Sant'Alfio,santalfio,1,9,1,0,2
38.109350,14.889196,Sant'Angelo di Brolo,santangelo_di_brolo,0,8,3,1,1
37.468828,13.551494,Sant'Angelo Muxaro,santangelo_muxaro,0,4,1,0,0
37.403007,13.531383,Sant'anna,santanna,0,1,0,0,0
37.658299,13.670156,Sant'Egidio alla Vibrata,santegidio_alla_vibrata,0,17,19,6,1
38.020673,14.383050,Santo Stefano di Camastra,santo_stefano_di_camastra,0,11,13,2,2
37.626815,13.501917,Santo Stefano di Quisquina,santo_stefano_di_quisquina,0,1,0,0,0
37.621999,13.496124,Santo Stefano Quisquina,santo_stefano_quisquina,1,7,3,1,0
38.225934,15.426259,Saponara,saponara,0,6,3,1,0
37.934567,15.321864,Savoca,savoca,0,7,1,1,2
37.985932,15.217510,Scaletta Zanclea,scaletta_zanclea,0,5,2,0,1
37.509784,13.080861,Sciacca,sciacca,3,123,84,22,9
37.529014,13.100525,Sciacca AG,sciacca_ag,0,1,0,0,0
37.907351,14.044641,Sciara,sciara,0,3,2,0,0
36.776048,14.690761,Scicli,scicli,2,88,47,13,9
37.987243,15.388313,Sciglio,sciglio,0,0,1,0,0
37.851243,13.910610,Scillato,scillato,0,5,1,0,0
37.780775,13.942188,Sclafani Bagni,sclafani_bagni,0,3,0,0,0
36.908077,14.421214,Scoglitti,scoglitti,0,1,1,0,0
37.298245,14.835557,Scordia,scordia,0,18,24,16,1
38.087306,12.673243,Scurati,scurati,0,1,0,0,0
37.430313,13.247334,Secca Grande,secca_grande,0,1,0,0,0
37.588227,12.833594,Selinunte Castelvetrano,selinunte_castelvetrano,0,0,0,0,0
37.449411,13.929055,Serradifalco,serradifalco,0,9,10,2,0
38.142682,15.352769,Sicamino,sicamino,0,1,0,0,0
37.336468,13.412754,Siculiana,siculiana,0,19,7,3,1
37.334989,13.393625,Siculiana Marina,siculiana_marina,0,1,0,0,0
38.081686,14.846535,Sinagra,sinagra,0,9,5,0,1
37.066025,15.276803,Siracusa,siracusa,12,463,229,103,31
