# lat,lng,citta,slug,ospedali,ristoranti,bar_cafe,palestre,monumenti
42.710582,12.281370,Civitella del Lago,civitella_del_lago,0,1,0,0,0
42.912500,12.415422,Collazzone,collazzone,0,17,9,4,0
42.891349,12.392940,Collepepe,collepepe,0,0,1,0,0
42.537561,12.620207,Collescipoli,collescipoli,0,1,0,0,0
42.563740,12.727302,Collestatte Piano,collestatte_piano,0,0,1,0,0
42.752250,12.493140,Collevalenza,collevalenza,0,0,1,0,0
42.607179,12.390175,Collicello,collicello,0,0,0,1,0
42.747598,12.480961,Colvalenza,colvalenza,0,1,1,0,0
43.104372,12.300352,Corciano,corciano,2,57,33,15,2
43.570220,12.192973,Corposano,corposano,0,1,0,0,0
43.368024,12.708557,Costacciaro,costacciaro,0,9,4,1,0
42.979216,12.408865,Deruta,deruta,0,15,17,6,6
42.761434,12.776966,Eggi,eggi,0,1,0,0,0
43.104209,12.317007,Ellera,ellera,0,1,0,0,0
42.872618,12.026851,Fabro,fabro,0,14,16,5,1
43.362673,12.327335,Fano Adriano,fano_adriano,0,3,0,1,0
42.626825,12.797688,Ferentillo,ferentillo,0,12,5,3,3
42.766980,12.493823,Ferrara EMR,ferrara_emr,0,0,0,0,0
42.840346,12.066137,Ficulle,ficulle,0,8,5,0,0
42.958307,12.712279,Foligno,foligno,8,189,101,46,14
43.294075,12.754198,Fossato di Vico,fossato_di_vico,0,13,3,2,1
42.766980,12.493823,Fpo,fpo,0,0,0,0,0
42.858429,12.366932,Fratta Todina,fratta_todina,0,2,2,2,0
42.850000,12.450000,Frontignano,frontignano,0,1,0,0,0
42.713489,12.092522,gabbelletta,gabbelletta,0,0,1,0,0
42.861528,12.565309,Giano dell'Umbria,giano_dellumbria,0,9,9,3,0
42.508497,12.324600,Giove,giove,0,6,4,1,1
42.887687,12.511197,Gualdo Cattaneo,gualdo_cattaneo,0,11,13,3,3
43.231566,12.777237,Gualdo Tadino,gualdo_tadino,1,29,37,8,7
42.625086,12.286406,Guardea,guardea,0,4,4,1,0
43.337524,12.577664,Gubbio,gubbio,2,112,72,16,15
42.768000,12.492000,Javre Villa Rendena,javre_villa_rendena,0,0,0,0,0
43.248595,12.144213,Lisciano Niccone,lisciano_niccone,0,7,1,0,0
42.574452,12.331391,Lugnano in Teverina,lugnano_in_teverina,0,5,3,2,1
42.645863,12.824736,Macenano,macenano,0,1,0,0,0
43.126494,12.204113,Magione,magione,0,45,21,21,5
43.160867,12.287576,Mantignana,mantignana,0,0,1,0,0
42.547770,12.713071,Marmore,marmore,0,1,0,0,0
42.931977,12.332429,Marsciano,marsciano,3,32,21,9,4
42.797028,12.539385,Massa Martana,massa_martana,0,14,7,5,0
42.669566,12.335990,Melezzole,melezzole,0,1,0,0,0
43.117750,12.379080,Mercatello,mercatello,0,0,1,0,0
42.844023,12.344952,Monte Castello di Vibio,monte_castello_di_vibio,0,8,2,1,0
43.439222,12.156523,Monte Santa Maria Tiberina,monte_santa_maria_tiberina,0,5,1,1,2
42.652857,12.487444,Montecastrilli,montecastrilli,0,8,3,4,0
42.663926,12.297191,Montecchio,montecchio,0,5,1,1,2
42.886815,12.652294,Montefalco,montefalco,0,30,13,4,2
42.592703,12.764917,Montefranco,montefranco,0,6,5,1,0
42.919881,12.101739,Montegabbione,montegabbione,0,1,2,1,1
43.138219,12.398268,Montelaguardia,montelaguardia,0,0,1,0,0
42.652387,12.951330,Monteleone di Spoleto,monteleone_di_spoleto,0,3,2,0,2
42.914154,12.052353,Monteleone d'Orvieto,monteleone_dorvieto,0,7,4,0,0
42.725180,12.752241,Monteluco,monteluco,0,1,0,0,0
43.107976,12.236168,Montemelino,montemelino,0,1,0,0,0
43.350852,12.323168,Montone,montone,0,10,3,2,1
42.517782,12.517537,Narni,narni,2,65,38,13,8
43.132162,12.792147,Nocera Umbra,nocera_umbra,1,27,11,4,2
42.806774,13.117652,Norcia,norcia,1,38,17,4,1
42.719999,12.119231,Orvieto,orvieto,2,145,50,23,17
42.420679,12.486372,Otricoli,otricoli,0,4,2,1,3
43.023090,12.059925,Paciano,paciano,0,8,3,1,3
43.326471,12.611567,Padule,padule,0,1,1,0,0
43.018517,12.120324,Panicale,panicale,0,15,9,3,2
43.069287,12.087810,Panicarola,panicarola,0,2,0,0,0
42.879157,12.395143,Pantalla,pantalla,0,1,0,0,0
42.863075,12.111236,Parrano,parrano,0,2,2,1,2
43.212479,12.134470,Passignano,passignano,0,1,0,0,0
43.187803,12.147254,Passignano sul Trasimeno,passignano_sul_trasimeno,3,47,16,5,3
42.491102,12.356451,Penna in Teverina,penna_in_teverina,0,3,3,0,0
43.105961,12.387864,Perugia,perugia,27,545,316,150,45
43.095653,12.540930,Petrignano,petrignano,0,2,0,0,0
42.766980,12.493823,Piacenza EMR,piacenza_emr,0,0,0,0,0
42.540767,12.745139,Piediluco,piediluco,0,7,1,0,0
42.970960,12.125703,Piegaro,piegaro,0,6,6,1,2
43.450034,12.440661,Pietralunga,pietralunga,0,8,3,1,1
43.234708,12.693356,Pieve di Compresseto,pieve_di_compresseto,0,0,0,0,0
42.584093,12.843860,Polino,polino,0,1,0,0,0
43.087491,12.438851,Ponte San Giovanni,ponte_san_giovanni,0,3,1,0,0
42.980982,12.785695,Ponte Santa Lucia,ponte_santa_lucia,0,1,0,0,0
42.687029,12.097970,Porano,porano,0,4,3,1,2
42.882831,13.031235,Preci,preci,0,5,1,0,0
42.654596,12.523104,Quadrelli,quadrelli,0,1,0,0,0
43.162053,12.464246,Ramazzano,ramazzano,0,2,0,0,0
42.959244,12.860370,Rasiglia,rasiglia,0,1,1,0,0
43.153519,12.571544,Ripa,ripa,0,3,0,0,0
43.041144,12.618809,Rivotorto,rivotorto,0,2,0,0,0
42.644759,12.957675,Ruscio,ruscio,0,1,0,0,0
43.077691,12.354696,S. Andrea delle Fratte Perugia,s_andrea_delle_fratte_perugia,0,0,0,0,0
42.761512,12.441512,San Benigno,san_benigno,0,0,2,0,0
42.618232,12.547981,San Gemini,san_gemini,0,20,12,1,1
43.538847,12.187142,San Giustino,san_giustino,0,18,16,12,3
42.486487,12.449022,San Liberato,san_liberato,0,1,0,0,0
42.998400,12.329000,san martino in colle,san_martino_in_colle,0,1,0,0,0
42.740481,12.669490,San Martino in Trignano,san_martino_in_trignano,0,0,0,0,0
42.867827,12.264116,San Venanzo,san_venanzo,1,8,2,0,2
43.075637,12.049668,Sanfatucchio,sanfatucchio,0,1,0,0,0
43.060750,12.579143,Santa Maria Degli Angeli,santa_maria_degli_angeli,0,4,2,0,2
42.732222,12.841125,Sant'Anatolia di Narco,santanatolia_di_narco,0,7,4,1,1
42.735955,12.834550,Sant'Anatolia di Naro,santanatolia_di_naro,0,0,1,0,0
43.074351,12.341119,Sant'andrea Delle Fratte,santandrea_delle_fratte,0,0,1,0,0
42.931484,12.723894,Sant'Eraclio,santeraclio,0,0,1,0,0
42.933397,12.723148,Sant'Eraclito,santeraclito,0,1,0,0,0
42.983162,12.740044,Scanzano,scanzano,0,1,0,0,0
43.402574,12.682826,Scheggia e Pascelupo,scheggia_e_pascelupo,0,2,5,0,0
42.713170,12.832928,Scheggino,scheggino,0,7,2,1,4
43.517952,12.200268,Selci Lama,selci_lama,0,1,0,1,0
42.888846,12.912838,Sellano,sellano,0,11,0,1,0
43.332843,12.742337,Sigillo,sigillo,0,7,7,1,0
42.993014,12.668531,Spello,spello,0,37,19,5,5
42.740404,12.729464,Spoleto,spoleto,3,135,81,30,16
42.499899,12.661401,Stroncone,stroncone,0,11,6,1,0
43.112839,12.282533,Taverne di Corciano,taverne_di_corciano,0,0,1,0,0
43.002968,12.149512,Tavernelle,tavernelle,0,1,1,0,0
42.559870,12.646122,Terni,terni,11,335,183,88,10
42.538398,12.619946,Terni (TR),terni_tr,0,1,0,0,0
42.784661,12.413015,Todi,todi,5,54,28,14,7
43.039573,12.446556,Torgiano,torgiano,0,12,14,7,2
43.368812,12.237657,Trestina,trestina,0,1,0,0,0
42.875509,12.733424,Trevi,trevi,1,40,16,3,1
43.192867,12.080664,Tuoro sul Trasimeno,tuoro_sul_trasimeno,0,15,12,1,4
43.301941,12.328610,Umbertide,umbertide,2,55,33,12,7
42.665381,12.727380,Valdarena,valdarena,0,1,0,0,0
43.167292,12.613477,Valfabbrica,valfabbrica,0,10,3,1,0
42.770026,12.863947,Vallo di Nera,vallo_di_nera,0,3,1,0,0
43.056930,12.756922,Valtopina,valtopina,0,7,4,0,1
