# lat,lng,id,name,building_type,type
# Otranto -- Tutti
40.147307,18.487543,osm_ristorante_da_nonna_tina_40.1473_18.4875,Ristorante Da Nonna Tina,ristorante,ristorante
40.147436,18.487871,osm_ristorante_miramare_40.1474_18.4879,Ristorante Miramare,ristorante,ristorante
40.145768,18.492247,osm_l_alternativa_pizzeria_40.1458_18.4922,L'Alternativa Pizzeria,ristorante,ristorante
40.148387,18.486679,osm_il_ghiottone_40.1484_18.4867,Il Ghiottone,ristorante,ristorante
40.148107,18.485851,osm_narada_40.1481_18.4859,Narada,ristorante,ristorante
40.147243,18.487146,osm_retro_gusto_40.1472_18.4871,Retro Gusto,ristorante,ristorante
40.145948,18.492414,osm_c_era_una_volta_40.1459_18.4924,C'era una volta,ristorante,ristorante
40.145951,18.492829,osm_i_pelasgi_40.1460_18.4928,I Pelasgi,ristorante,ristorante
40.145582,18.491972,osm_da_sergio_40.1456_18.4920,Da Sergio,ristorante,ristorante
40.145007,18.491512,osm_l_altro_baffo_40.1450_18.4915,L'Altro Baffo,ristorante,ristorante
40.146066,18.491363,osm_peccato_di_vino_40.1461_18.4914,Peccato di Vino,ristorante,ristorante
40.153734,18.464769,osm_montevergine_agriturismo_40.1537_18.4648,Montevergine Agriturismo,ristorante,ristorante
40.146578,18.491289,osm_bibb__40.1466_18.4913,Bibbò,ristorante,ristorante
40.145517,18.492014,osm_la_pignata_40.1455_18.4920,La Pignata,ristorante,ristorante
40.146210,18.491688,osm_vecchia_otranto_40.1462_18.4917,Vecchia Otranto,ristorante,ristorante
40.147590,18.487823,osm_cala_dei_normanni_40.1476_18.4878,Cala dei Normanni,ristorante,ristorante
40.093883,18.488269,osm_tenuta_sant_emiliano_40.0939_18.4883,Tenuta Sant'Emiliano,ristorante,ristorante
40.098793,18.482537,ov_la_cucina_della_provvidenza_40.0988_18.4825,La Cucina della Provvidenza,RESTAURANT,ristorante
40.098786,18.480955,ov_masseria_panareo_40.0988_18.4810,Masseria Panareo,RESTAURANT,ristorante
40.093902,18.488185,ov_tenuta_sant_emiliano_40.0939_18.4882,Tenuta Sant'Emiliano,RESTAURANT,ristorante
40.088591,18.486710,ov_tenuta_l_alba_di_monte_matino_40.0886_18.4867,Tenuta L'Alba di Monte Matino,RESTAURANT,ristorante
40.081409,18.482131,ov_approdo_di_enea_40.0814_18.4821,Approdo di Enea,RESTAURANT,ristorante
40.080125,18.483281,ov_skile_40.0801_18.4833,Skile,RESTAURANT,ristorante
40.079449,18.482855,ov_le_tajate___porto_badisco_40.0794_18.4829,Le Tajate - Porto Badisco,RESTAURANT,ristorante
40.079254,18.482762,ov_trattoria_le_taiate_40.0793_18.4828,Trattoria Le Taiate,RESTAURANT,ristorante
40.140485,18.491941,ov_b13_pizzeria_friggitoria_40.1405_18.4919,B13 Pizzeria Friggitoria,RESTAURANT,ristorante
40.140074,18.483012,ov_materia_hostaria_in_otranto_40.1401_18.4830,Materia Hostaria in Otranto,RESTAURANT,ristorante
40.139480,18.484630,ov_pizzeria_frumento_40.1395_18.4846,Pizzeria Frumento,RESTAURANT,ristorante
40.139555,18.492286,ov_tenuta_torre_pinta_40.1396_18.4923,Tenuta Torre Pinta,RESTAURANT,ristorante
40.138890,18.490766,ov_gli_ulivi_40.1389_18.4908,Gli Ulivi,RESTAURANT,ristorante
40.143587,18.493942,ov_classe80_40.1436_18.4939,Classe80,RESTAURANT,ristorante
40.144354,18.487071,ov_vicky_s_otranto_40.1444_18.4871,Vicky's Otranto,RESTAURANT,ristorante
40.143846,18.491120,ov_terra_degli_ulivi_40.1438_18.4911,Terra degli Ulivi,RESTAURANT,ristorante
40.143907,18.493128,ov_la_botte_trattoria_pinseria_40.1439_18.4931,La Botte Trattoria Pinseria,RESTAURANT,ristorante
40.143892,18.493180,ov_alla_risacca_40.1439_18.4932,Alla Risacca,RESTAURANT,ristorante
40.144373,18.491434,ov_masseria_le_creste_40.1444_18.4914,masseria le creste,RESTAURANT,ristorante
40.144423,18.490490,ov_balconcino_d_oriente_40.1444_18.4905,Balconcino d'Oriente,RESTAURANT,ristorante
40.144902,18.489489,ov_fossi_bar_e_cucina_40.1449_18.4895,Fossi Bar e Cucina,RESTAURANT,ristorante
40.144967,18.489252,ov_oste_locanda_marinara_40.1450_18.4893,Oste Locanda Marinara,RESTAURANT,ristorante
40.144876,18.491807,ov_ristorante_il_castello_otranto_40.1449_18.4918,Ristorante Il Castello Otranto,RESTAURANT,ristorante
40.144851,18.492598,ov_icon_restaurant_otranto_40.1449_18.4926,Icon Restaurant Otranto,RESTAURANT,ristorante
40.144915,18.492153,ov_duchesca_by_batik_40.1449_18.4922,Duchesca by Batik,RESTAURANT,ristorante
40.144970,18.492170,ov_aqua_40.1450_18.4922,Aqua,RESTAURANT,ristorante
