# lat,lng,id,name,building_type,type,url,page_type
# verres -- Tutti
45.664253,7.691464,osm_clinica_veterinaria_di_verr_s_45.6643_7.6915,Clinica Veterinaria di Verrès,hospital,hospital,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/clinica_veterinaria_di_verrs_45.6643_7.6915.json,custom
45.668743,7.689234,osm_ristorante_tamp__45.6687_7.6892,Ristorante Tampì,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/ristorante_tamp_45.6687_7.6892.json,custom
45.668895,7.696716,osm_bar_ristorante_la_tour_45.6689_7.6967,Bar-Ristorante La Tour,ristorante,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/bar-ristorante_la_tour_45.6689_7.6967.json,custom
45.668821,7.689616,osm_bar_alpino_45.6688_7.6896,Bar Alpino,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/bar_alpino_45.6688_7.6896.json,custom
45.668368,7.692400,osm_bridg__inn_di_frola_milena_45.6684_7.6924,Bridgé Inn di Frola Milena,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/bridg_inn_di_frola_milena_45.6684_7.6924.json,custom
45.667701,7.692997,osm_bar_il_cantinotto_45.6677_7.6930,Bar Il Cantinotto,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/bar_il_cantinotto_45.6677_7.6930.json,custom
45.667047,7.693081,osm_pasticceria_la_chatelaine_45.6670_7.6931,Pasticceria La Chatelaine,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/pasticceria_la_chatelaine_45.6670_7.6931.json,custom
45.670500,7.686409,osm_bar_point_break_45.6705_7.6864,Bar Point Break,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/bar_point_break_45.6705_7.6864.json,custom
45.667195,7.689474,osm_poste_italiane_45.6672_7.6895,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/valle_daosta/verres/pages/poste_italiane_45.6672_7.6895.json,custom
