# lat,lng,id,name,building_type,type,url,page_type
# castelnuovo_berardegna -- bars_cafes
43.308137,11.428321,osm_terme_libere__acqua_borra_43.3081_11.4283,Terme Libere, Acqua Borra,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/toscana/castelnuovo_berardegna/pages/terme_libere_acqua_borra_43.3081_11.4283.json,custom
