# lat,lng,id,name,building_type,type,url,page_type
# afritz_am_see -- post_offices
46.727095,13.799679,osm_postpartner_9542__gemeinde_46.7271_13.7997,Postpartner 9542, Gemeinde,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/friuli_vg/afritz_am_see/pages/postpartner_9542_gemeinde_46.7271_13.7997.json,custom
