# lat,lng,id,name,building_type,type,url,page_type
# Iragna -- Tutti
46.329867,8.967517,osm_comune_di_riviera__ufficio_tecnico_46.3299_8.9675,Comune di Riviera, Ufficio tecnico,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/lombardia/iragna/pages/comune_di_riviera_ufficio_tecnico_46.3299_8.9675.json,custom
