# lat,lng,id,name,building_type,type
# canosa_di_puglia -- hospitals
41.225725,16.072231,ov_pronto_soccorso_ospedale_caduti_in_guerr_41.2257_16.0722,Pronto Soccorso Ospedale Caduti in Guerra,HOSPITAL,hospital
