# lat,lng,id,name,building_type,type
# Candela -- Tutti
41.135773,15.516075,osm_l_orecchietta_41.1358_15.5161,L'Orecchietta,ristorante,ristorante
41.151431,15.532877,ov_la_stazione_41.1514_15.5329,La Stazione,RESTAURANT,ristorante
41.150285,15.527938,ov_il_chiosco_di_gusti_di_altri_tempi_41.1503_15.5279,Il Chiosco di Gusti di Altri Tempi,RESTAURANT,ristorante
41.144665,15.527091,ov_ristorante_hotel_l_orecchietta_41.1447_15.5271,Ristorante Hotel L'Orecchietta,RESTAURANT,ristorante
41.140479,15.517566,ov_la_rosa_dei_venti_41.1405_15.5176,La Rosa dei Venti,RESTAURANT,ristorante
41.136950,15.515536,ov_nap_licchie_41.1369_15.5155,Nap'licchie,RESTAURANT,ristorante
41.136968,15.515498,ov_pizzeria_nap_licchie_41.1370_15.5155,Pizzeria Nap'Licchie,RESTAURANT,ristorante
41.138386,15.515103,ov_la_carnaleta_41.1384_15.5151,La Carnaleta,RESTAURANT,ristorante
41.138276,15.514716,ov_la_trasonna_41.1383_15.5147,La Trasonna,RESTAURANT,ristorante
41.132418,15.515543,ov_penny_bar_41.1324_15.5155,Penny Bar,RESTAURANT,bar_cafe
41.137029,15.515569,ov_bar_onesto_41.1370_15.5156,Bar Onesto,RESTAURANT,bar_cafe
41.135045,15.514088,ov_evergreen_41.1350_15.5141,Evergreen,RESTAURANT,bar_cafe
41.135812,15.514794,ov_central_bar_pascucci_41.1358_15.5148,Central Bar Pascucci,RESTAURANT,bar_cafe
41.136170,15.515150,ov_bar_pasticceria_le_delizie_fares_41.1362_15.5152,Bar Pasticceria Le delizie Fares,RESTAURANT,bar_cafe
41.149605,15.526566,osm_bar_ristoro_41.1496_15.5266,Bar Ristoro,bar_cafe,bar_cafe
41.133300,15.516700,ov_balboa_gym_41.1333_15.5167,Balboa Gym,GYM,palestra
41.137368,15.515592,ov_monumento_ai_caduti_della_prima_guerra_m_41.1374_15.5156,Monumento ai Caduti della Prima Guerra Mondiale,MONUMENT,monumento
41.136641,15.515403,ov_museo_del_giocattolo_candela_41.1366_15.5154,Museo del Giocattolo Candela,MUSEUM,monumento
