# lat,lng,id,name,building_type,type,url,page_type
# allai -- landmarks
39.956735,8.864015,ov_cima___civico_museo_di_allai_39.9567_8.8640,CiMA | Civico Museo di Allai,MUSEUM,monumento,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sardegna/allai/pages/cima_civico_museo_di_allai_39.9567_8.8640.json,custom
