# lat,lng,id,name,building_type,type,url,page_type
# Bisacquino -- Tutti
37.700000,13.250000,ov_farmavet_37.7000_13.2500,Farmavet,HOSPITAL,hospital,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/farmavet_37.7000_13.2500.json,custom
37.700503,13.264088,ov_the_just_prezioso_37.7005_13.2641,The Just Prezioso,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/the_just_prezioso_37.7005_13.2641.json,custom
37.702767,13.258961,ov_pizza_in_corso_37.7028_13.2590,Pizza in corso,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/pizza_in_corso_37.7028_13.2590.json,custom
37.701314,13.261334,ov_passio_37.7013_13.2613,Passio,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/passio_37.7013_13.2613.json,custom
37.700694,13.261760,ov_bar_sunlight_37.7007_13.2618,Bar Sunlight,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/bar_sunlight_37.7007_13.2618.json,custom
37.701522,13.261941,ov_walk_bar_37.7015_13.2619,Walk Bar,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/walk_bar_37.7015_13.2619.json,custom
37.705338,13.258565,ov_caffe_prezioso_37.7053_13.2586,Caffe Prezioso,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/caffe_prezioso_37.7053_13.2586.json,custom
37.711627,13.258858,ov_country_pub_bisacquino_37.7116_13.2589,Country Pub Bisacquino,RESTAURANT,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/country_pub_bisacquino_37.7116_13.2589.json,custom
37.705024,13.262899,ov_power_gym_37.7050_13.2629,Power Gym,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/power_gym_37.7050_13.2629.json,custom
37.703591,13.258540,ov_museo_dell_orologio_paolo_scibetta_37.7036_13.2585,Museo dell'Orologio Paolo Scibetta,MUSEUM,monumento,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/sicilia/bisacquino/pages/museo_dellorologio_paolo_scibetta_37.7036_13.2585.json,custom
