# lat,lng,id,name,building_type,type
# conversano -- bars_cafes
40.926632,17.169279,ov_birreria_birranova_40.9266_17.1693,Birreria Birranova,RESTAURANT,bar_cafe
40.931181,17.169574,ov_street_120_bar___food_tabacchi_40.9312_17.1696,Street 120 Bar & Food Tabacchi,RESTAURANT,bar_cafe
40.969413,17.107272,ov_punto_bar_40.9694_17.1073,Punto Bar,RESTAURANT,bar_cafe
40.969082,17.108189,ov_bar_flowers_40.9691_17.1082,Bar Flowers,RESTAURANT,bar_cafe
40.969297,17.111180,ov_la_piazzetta_40.9693_17.1112,La Piazzetta,RESTAURANT,bar_cafe
40.969330,17.111226,ov_antica_caffetteria_norba_40.9693_17.1112,Antica caffetteria norba,RESTAURANT,bar_cafe
40.969480,17.111090,ov_rani__40.9695_17.1111,Raniè,RESTAURANT,bar_cafe
40.970390,17.112994,ov_caff__dell_isola_40.9704_17.1130,Caffè dell'Isola,RESTAURANT,bar_cafe
40.970930,17.114300,ov_double_p_boxe_conversano_40.9709_17.1143,Double.P Boxe Conversano,RESTAURANT,bar_cafe
40.972525,17.109704,ov_muccino_bar_40.9725_17.1097,Muccino Bar,RESTAURANT,bar_cafe
40.972140,17.109998,ov_dream_cafe_40.9721_17.1100,Dream Cafe,RESTAURANT,bar_cafe
40.969717,17.115430,ov_caldodentro_40.9697_17.1154,Caldodentro,RESTAURANT,bar_cafe
40.967060,17.117140,ov_torre_in_fiore_bar_tabacchi_40.9671_17.1171,Torre in Fiore Bar Tabacchi,RESTAURANT,bar_cafe
40.967480,17.117380,ov_bamboo_40.9675_17.1174,Bamboo,RESTAURANT,bar_cafe
40.968006,17.115973,ov_7000_caff__40.9680_17.1160,7000 Caffè,RESTAURANT,bar_cafe
40.968747,17.117247,ov_altracasa_vino_40.9687_17.1172,Altracasa vino,RESTAURANT,bar_cafe
40.968286,17.115901,ov_lie___not_the_truth_40.9683_17.1159,LIE - Not the Truth,RESTAURANT,bar_cafe
40.968701,17.115023,ov_raf_bar_40.9687_17.1150,Raf Bar,RESTAURANT,bar_cafe
40.966225,17.104097,ov_nanu_23_40.9662_17.1041,Nanu 23,RESTAURANT,bar_cafe
40.966831,17.109461,ov_mail_caf__40.9668_17.1095,Mail Cafè,RESTAURANT,bar_cafe
40.967178,17.113849,ov_l_oblio_40.9672_17.1138,L'Oblio,RESTAURANT,bar_cafe
40.967014,17.113971,ov_iu__40.9670_17.1140,IU$,RESTAURANT,bar_cafe
40.966977,17.115130,ov_ichos_pub_40.9670_17.1151,Ichos Pub,RESTAURANT,bar_cafe
40.966711,17.115045,ov_a_due_passi_40.9667_17.1150,A Due Passi,RESTAURANT,bar_cafe
40.966835,17.114612,ov_caffe_dell_incontro_40.9668_17.1146,Caffe Dell'Incontro,RESTAURANT,bar_cafe
40.966150,17.114152,ov_pausa_cafe_conversano_40.9661_17.1142,Pausa Cafe Conversano,RESTAURANT,bar_cafe
40.965803,17.114485,ov_spikkio_bar_40.9658_17.1145,Spikkio bar,RESTAURANT,bar_cafe
40.965246,17.111844,ov_caf__du_monde_40.9652_17.1118,Cafè du Monde,RESTAURANT,bar_cafe
40.965731,17.109987,ov_sweet_caffe_gelateria_40.9657_17.1100,Sweet Caffe Gelateria,RESTAURANT,bar_cafe
40.965706,17.111747,ov_caffetteria_italia_40.9657_17.1117,Caffetteria Italia,RESTAURANT,bar_cafe
40.963618,17.107134,ov_imperial_cafe_40.9636_17.1071,Imperial Cafe,RESTAURANT,bar_cafe
40.964690,17.113340,ov_imperial_caf__40.9647_17.1133,Imperial Cafè,RESTAURANT,bar_cafe
40.965780,17.116035,ov_bar_caffetteria_del_teatro_40.9658_17.1160,Bar Caffetteria del Teatro,RESTAURANT,bar_cafe
40.966128,17.115866,ov_bar_golden_pasticceria_dolci_di_mandorie_40.9661_17.1159,Bar Golden Pasticceria Dolci Di Mandorie,RESTAURANT,bar_cafe
40.966178,17.116171,ov_drink___panini_40.9662_17.1162,Drink & Panini,RESTAURANT,bar_cafe
40.966180,17.116470,ov_flower_s_bar_40.9662_17.1165,Flower's Bar,RESTAURANT,bar_cafe
40.966180,17.116470,ov_vicinato_conversano_40.9662_17.1165,Vicinato Conversano,RESTAURANT,bar_cafe
40.966190,17.116480,ov_g_lami_italia_40.9662_17.1165,Gèlami Italia,RESTAURANT,bar_cafe
40.963563,17.120998,ov_avorio_nero_40.9636_17.1210,Avorio Nero,RESTAURANT,bar_cafe
40.962304,17.118167,ov_frullo_40.9623_17.1182,Frullo,RESTAURANT,bar_cafe
40.961904,17.120409,ov_meet_food___people_40.9619_17.1204,Meet Food & People,RESTAURANT,bar_cafe
40.960605,17.119834,ov_truth___mixology___kitchen_40.9606_17.1198,Truth - Mixology & Kitchen,RESTAURANT,bar_cafe
40.960946,17.120582,ov_caffe_mediterraneo_40.9609_17.1206,Caffe Mediterraneo,RESTAURANT,bar_cafe
40.959576,17.110301,ov_codice_a_bar_40.9596_17.1103,Codice a bar,RESTAURANT,bar_cafe
40.961230,17.112909,ov_caf__bigben_muccino_40.9612_17.1129,Cafè BigBen Muccino,RESTAURANT,bar_cafe
40.962069,17.114438,ov_elen_bar_40.9621_17.1144,Elen Bar,RESTAURANT,bar_cafe
40.969140,17.113027,osm_rampavilla_40.9691_17.1130,RampaVilla,bar_cafe,bar_cafe
