# lat,lng,id,name,building_type,type
# senise -- restaurants
40.143593,16.290187,ov_divini_sapori_senise_40.1436_16.2902,Divini Sapori Senise,RESTAURANT,ristorante
40.146497,16.289303,ov_le_macine_40.1465_16.2893,Le Macine,RESTAURANT,ristorante
40.148365,16.290181,ov_friggitoria_pescheria_da_bruno_40.1484_16.2902,Friggitoria Pescheria Da Bruno,RESTAURANT,ristorante
40.147974,16.288621,ov_l_infinito_40.1480_16.2886,L'infinito,RESTAURANT,ristorante
40.149888,16.287180,ov_pizza___spizzico_40.1499_16.2872,Pizza & Spizzico,RESTAURANT,ristorante
40.150053,16.282785,ov_la_lanterna_40.1501_16.2828,La Lanterna,RESTAURANT,ristorante
40.143331,16.284801,ov_ristorante_oliver_40.1433_16.2848,Ristorante Oliver,RESTAURANT,ristorante
40.144611,16.278322,ov_ristorante_pizzeria_da_vincenzo_a_bomb_40.1446_16.2783,Ristorante Pizzeria da Vincenzo A Bomb,RESTAURANT,ristorante
40.189890,16.351355,ov_tenuta_fortunato_40.1899_16.3514,Tenuta Fortunato,RESTAURANT,ristorante
40.159861,16.320475,ov_marchese_restaurant___bistrot_40.1599_16.3205,marchese restaurant & bistrot,RESTAURANT,ristorante
40.458606,15.970372,ov_ristorante_pizzeria_a_camastra_40.4586_15.9704,Ristorante Pizzeria A'Camastra,RESTAURANT,ristorante
