# lat,lng,id,name,building_type,type,url,page_type
# lsen_-_luson -- Tutti
46.746140,11.761073,ov__ffentliche_bibliothek_l_sen_46.7461_11.7611,Öffentliche Bibliothek Lüsen,LIBRARY,biblioteca,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/trentino-aa/lsen_-_luson/pages/ffentliche_bibliothek_lsen_46.7461_11.7611.json,custom
46.740313,11.779527,osm_joasenhof_46.7403_11.7795,Joasenhof,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/trentino-aa/lsen_-_luson/pages/joasenhof_46.7403_11.7795.json,custom
46.749071,11.742942,osm_bar_kaser_46.7491_11.7429,Bar Kaser,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/trentino-aa/lsen_-_luson/pages/bar_kaser_46.7491_11.7429.json,custom
46.748562,11.761855,osm_badeteich_l_sen_46.7486_11.7619,Badeteich Lüsen,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/trentino-aa/lsen_-_luson/pages/badeteich_lsen_46.7486_11.7619.json,custom
46.745343,11.760953,ov_lusina_ristorante_pizzeria_46.7453_11.7610,Lusina Ristorante Pizzeria,RESTAURANT,ristorante,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/trentino-aa/lsen_-_luson/pages/lusina_ristorante_pizzeria_46.7453_11.7610.json,custom
