# lat,lng,id,name,building_type,type
# Genzano di Lucania -- Tutti
40.599461,15.509366,ov_comma_2_40.5995_15.5094,Comma 2,RESTAURANT,ristorante
40.842245,16.026358,ov_ristorante_sale_e_pepe_40.8422_16.0264,Ristorante Sale E Pepe,RESTAURANT,ristorante
40.842852,16.011808,ov_matisse_40.8429_16.0118,Matisse,RESTAURANT,ristorante
40.846093,16.029703,ov_antica_ricetta_di_nonna_sesella_40.8461_16.0297,Antica Ricetta di Nonna Sesella,RESTAURANT,ristorante
40.846132,16.028326,ov_moulin_rouge_40.8461_16.0283,Moulin Rouge,RESTAURANT,ristorante
40.848262,16.033116,ov_pizzicagnolo_di_jolanda_40.8483_16.0331,Pizzicagnolo di Jolanda,RESTAURANT,ristorante
40.847975,16.031478,ov_le_volte_40.8480_16.0315,Le Volte,RESTAURANT,ristorante
40.848799,16.032548,ov_crema_cioccolato_genzano_di_lucania_40.8488_16.0325,Crema&Cioccolato Genzano di Lucania,RESTAURANT,ristorante
40.851366,16.030658,ov_la_locanda_dei_greci_40.8514_16.0307,La Locanda Dei Greci,RESTAURANT,ristorante
40.844655,16.027029,ov_roxy_bar_40.8447_16.0270,Roxy Bar,RESTAURANT,bar_cafe
40.845824,16.028797,ov_caffetteria_iris_40.8458_16.0288,Caffetteria Iris,RESTAURANT,bar_cafe
40.846681,16.030288,ov_bar_la_baraonda_40.8467_16.0303,Bar la baraonda,RESTAURANT,bar_cafe
40.847411,16.032043,ov_mac_lior_40.8474_16.0320,Mac Lior,RESTAURANT,bar_cafe
40.847211,16.032040,ov_bar_potenza_c_m_p__40.8472_16.0320,Bar Potenza C.M.P.,RESTAURANT,bar_cafe
40.848517,16.032303,ov_arkham_cocktail_bar_40.8485_16.0323,Arkham Cocktail Bar,RESTAURANT,bar_cafe
40.848423,16.032174,ov_l_angolo_del_gusto_40.8484_16.0322,L'Angolo Del Gusto,RESTAURANT,bar_cafe
40.843074,16.027741,ov_new_body_planet_genzano_di_lucania_40.8431_16.0277,New Body Planet Genzano di Lucania,GYM,palestra
40.854632,16.151472,ov_castello_di_monteserico_40.8546_16.1515,Castello di Monteserico,MONUMENT,monumento
40.843242,16.035418,ov_porta_coeli_foundation_40.8432_16.0354,Porta Coeli Foundation,MUSEUM,monumento
40.846113,16.030713,ov_fontana_cavallina___genzano_di_lucania_40.8461_16.0307,Fontana Cavallina - Genzano di Lucania,MONUMENT,monumento
40.854297,16.139189,ov_castello_di_monteserico_40.8543_16.1392,Castello di Monteserico,MUSEUM,monumento
